,model,af_plddt_avg,af_plddt_avg_norm,icps,recall,dproqa,dproqa_norm,pairwise,GNN_sum_score,GNN_pcadscore,voromqa_dark,GNN_sum_score_norm,GNN_pcadscore_norm,voromqa_dark_norm
0,H1106TS037_3,0.80741274,0.8074127435684204,0.0370148936170212,0.0,0.01437,0.01437,0.7486036363636364,5171.429,0.904,0.556,5171.429,0.904,0.556
1,H1106TS035_3,0.8110932,0.8110932111740112,0.0438153846153846,7.19010641357492e-05,0.03209,0.03209,0.7743960714285715,0.0,0.0,0.0,0.0,0.0,0.0
2,H1106TS288_5,0.7878898,0.7878897786140442,0.0407488888888889,7.19010641357492e-05,0.00911,0.00911,0.7446366233766233,5297.171,0.928,0.561,5297.171,0.928,0.561
3,H1106TS180_1,0.8285589,0.8285589218139648,0.0352285714285714,0.0,0.0686,0.0686,0.730063051948052,0.0,0.0,0.0,0.0,0.0,0.0
4,H1106TS239_5,0.79987293,0.7998729348182678,0.0335678571428571,0.0,0.03871,0.03871,0.7358761688311688,0.0,0.0,0.0,0.0,0.0,0.0
5,H1106TS229_4,0.7469347,0.746934711933136,0.0403,7.19010641357492e-05,0.01807,0.01807,0.7366850974025975,0.0,0.0,0.0,0.0,0.0,0.0
6,H1106TS312_1,0.0,0.0,0.0308,0.0,0.02993,0.0257448728813559,0.5456921753246754,-554.389,0.259,0.538,-476.86850423728816,0.2227838983050847,0.462771186440678
7,H1106TS462_4,0.8229589,0.8229588866233826,0.0372092592592592,0.0,0.04393,0.04393,0.7338908766233767,6130.896,0.889,0.602,6130.896,0.889,0.602
8,H1106TS312_2,0.0,0.0,0.0018111111111111,0.0,0.04287,0.0368754661016949,0.49256305194805194,660.824,0.568,0.541,568.4206440677966,0.4885762711864406,0.4653516949152543
9,H1106TS131_2,0.80538726,0.8053872585296631,0.04334,7.19010641357492e-05,0.02807,0.02807,0.7663098376623377,5010.846,0.882,0.578,5010.846,0.882,0.578
10,H1106TS333_1,0.0,0.0,0.0314105263157894,0.0,0.23773,0.23773,0.2765116558441559,0.0,0.0,0.0,0.0,0.0,0.0
