,model,af_plddt_avg,af_plddt_avg_norm,icps,recall,dproqa,dproqa_norm,pairwise,GNN_sum_score,GNN_pcadscore,voromqa_dark,GNN_sum_score_norm,GNN_pcadscore_norm,voromqa_dark_norm
0,T1187TS374_4o,0.8589976,0.8589975833892822,0.0027043478260869,0.0,0.13324,0.13324,0.539846372881356,-1215.513,0.172,0.685,-1215.513,0.172,0.685
1,T1187TS461_3o,0.8050478,0.8050478100776672,0.0003323529411764,0.0,0.09668,0.09668,0.6041897966101696,-645.982,0.338,0.705,-645.982,0.338,0.705
2,T1187TS131_2o,0.7958829,0.7958828806877136,0.0003743589743589,0.0,0.10409,0.10409,0.5961621694915255,-1215.242,0.089,0.69,-1215.242,0.089,0.69
3,T1187TS312_2o,0.0,0.0,0.061375,3.628973726230222e-05,0.06551,0.0645234036144578,0.5325806101694917,-728.756,0.182,0.686,-717.7807590361446,0.1792590361445783,0.6756686746987952
4,T1187TS037_1o,0.9431117,0.9431117177009584,0.0012153846153846,0.0,0.18325,0.18325,0.5528393559322035,782.083,0.619,0.69,782.083,0.619,0.69
5,T1187TS367_1o,0.8262545,0.8262544870376587,0.0015965517241379,0.0,0.07878,0.07878,0.6368214915254237,81.674,0.458,0.71,81.674,0.458,0.71
6,T1187TS147_5o,0.8469262,0.846926212310791,0.0011301587301587,0.0,0.13081,0.13081,0.6419441016949153,0.0,0.0,0.0,0.0,0.0,0.0
7,T1187TS245_2o,0.8469262,0.846926212310791,0.0012,0.0,0.11476,0.11476,0.6425571525423729,0.0,0.0,0.0,0.0,0.0,0.0
8,T1187TS239_5o,0.8398078,0.8398078083992004,0.00138,0.0,0.12765,0.12765,0.609391593220339,0.0,0.0,0.0,0.0,0.0,0.0
9,T1187TS446_1o,0.7813877,0.7813876867294312,0.0004238095238095,0.0,0.05778,0.05778,0.559322,0.0,0.0,0.0,0.0,0.0,0.0
10,T1187TS278_2o,0.8667515,0.866751492023468,0.0009878787878787,0.0,0.1295,0.1295,0.5979118983050847,-443.549,0.367,0.723,-443.549,0.367,0.723
11,T1187TS291_5o,0.0,0.0,0.0010954545454545,0.0,0.22644,0.22644,0.5558829491525423,1138.932,0.562,0.682,1138.932,0.562,0.682
12,T1187TS003_3o,0.8309168,0.8309168219566345,0.0009447368421052,0.0,0.11645,0.11645,0.545449627118644,266.608,0.435,0.693,266.608,0.435,0.693
13,T1187TS150_5o,0.85383856,0.8538385629653931,0.0004142857142857,0.0,0.04858,0.04858,0.5988283389830508,-1513.264,0.142,0.708,-1513.264,0.142,0.708
14,T1187TS046_1o,0.8748723,0.8748723268508911,0.0013130434782608,0.0,0.0815,0.0815,0.5932895254237287,0.0,0.0,0.0,0.0,0.0,0.0
15,T1187TS347_2o,0.84800667,0.8480066657066345,0.000595,0.0,0.1501,0.1501,0.5694980000000001,0.0,0.0,0.0,0.0,0.0,0.0
16,T1187TS461_4o,0.76930445,0.7693044543266296,0.001035294117647,0.0,0.07678,0.07678,0.5711617288135594,-1479.851,0.028,0.695,-1479.851,0.028,0.695
17,T1187TS446_4o,0.76930445,0.7693044543266296,0.001035294117647,0.0,0.07678,0.07678,0.5711617288135594,0.0,0.0,0.0,0.0,0.0,0.0
18,T1187TS304_1o,0.8748723,0.8748723268508911,0.0013130434782608,0.0,0.0815,0.0815,0.5932895254237287,387.726,0.449,0.682,387.726,0.449,0.682
19,T1187TS360_1o,0.79670966,0.7967096567153931,0.0007022727272727,0.0,0.09023,0.09023,0.588079593220339,-925.256,0.089,0.701,-925.256,0.089,0.701
20,T1187TS325_5o,0.84800667,0.8480066657066345,0.000595,0.0,0.1501,0.1501,0.5694980000000001,0.0,0.0,0.0,0.0,0.0,0.0
21,T1187TS185_3o,0.9322054,0.9322053790092468,0.0001347826086956,0.0,0.12194,0.12194,0.5703175254237288,-653.363,0.165,0.676,-653.363,0.165,0.676
22,T1187TS367_5o,0.9439175,0.9439175128936768,0.0013888888888888,0.0,0.15171,0.15171,0.5547706779661017,384.776,0.52,0.693,384.776,0.52,0.693
23,T1187TS456_3o,0.84800667,0.8480066657066345,0.000595,0.0,0.1501,0.1501,0.5694980000000001,0.0,0.0,0.0,0.0,0.0,0.0
24,T1187TS462_2o,0.89198405,0.8919840455055237,0.0002735294117647,0.0,0.05834,0.05834,0.6278046101694915,-1325.647,0.029,0.685,-1325.647,0.029,0.685
25,T1187TS035_4o,0.8748723,0.8748723268508911,0.0071673469387755,0.0,0.0589,0.0589,0.5605241016949152,0.0,0.0,0.0,0.0,0.0,0.0
26,T1187TS158_3o,0.8262545,0.8262544870376587,0.0015965517241379,0.0,0.07878,0.07878,0.6368214915254237,0.0,0.0,0.0,0.0,0.0,0.0
27,T1187TS234_2o,0.52732354,0.5273235440254211,0.0,0.0,0.07035,0.07035,0.5129109830508475,-260.592,0.026,0.648,-260.592,0.026,0.648
28,T1187TS291_4o,0.0,0.0,0.0003695652173913,0.0,0.18144,0.18144,0.5781178305084745,-258.412,0.349,0.674,-258.412,0.349,0.674
29,T1187TS494_3o,0.6831913,0.6831912994384766,0.0004933333333333,0.0,0.09066,0.09066,0.6054391525423728,1088.019,0.623,0.702,1088.019,0.623,0.702
30,T1187TS035_5o,0.8748723,0.8748723268508911,0.0057499999999999,0.0,0.06275,0.06275,0.5607214576271187,0.0,0.0,0.0,0.0,0.0,0.0
31,T1187TS086_2o,0.8576102,0.8576102256774902,0.0010055555555555,0.0,0.12041,0.12041,0.5876824745762712,0.0,0.0,0.0,0.0,0.0,0.0
32,T1187TS158_2o,0.8221614,0.8221613764762878,0.0001888888888888,0.0,0.12177,0.12177,0.6373618983050846,0.0,0.0,0.0,0.0,0.0,0.0
33,T1187TS456_5o,0.84800667,0.8480066657066345,0.000595,0.0,0.1501,0.1501,0.5694980000000001,-1135.343,0.112,0.698,-1135.343,0.112,0.698
34,T1187TS248_4o,0.8748723,0.8748723268508911,0.0071673469387755,0.0,0.0589,0.0589,0.5605241016949152,0.0,0.0,0.0,0.0,0.0,0.0
35,T1187TS234_4o,0.52732354,0.5273235440254211,0.0086125,0.0,0.07462,0.07462,0.5489353898305085,-303.748,0.06,0.645,-303.748,0.06,0.645
36,T1187TS433_2o,0.88075,0.8807500004768372,0.0004133333333333,0.0,0.10135,0.10135,0.559178406779661,0.0,0.0,0.0,0.0,0.0,0.0
37,T1187TS119_2o,0.8469262,0.846926212310791,0.00115,0.0,0.1514,0.1514,0.6425388813559322,0.0,0.0,0.0,0.0,0.0,0.0
38,T1187TS091_3o,0.80741423,0.8074142336845398,0.0004078947368421,0.0,0.09796,0.09796,0.549345186440678,-1560.611,0.14,0.619,-1560.611,0.14,0.619
39,T1187TS098_1o,0.8344647,0.8344647288322449,0.0021692307692307,0.0,0.12211,0.12211,0.6340679661016948,0.0,0.0,0.0,0.0,0.0,0.0
40,T1187TS348_2o,0.8311374,0.8311374187469482,0.0018059701492537,0.0,0.10562,0.10562,0.6423252542372881,-506.917,0.276,0.699,-506.917,0.276,0.699
