,model,af_plddt_avg,af_plddt_avg_norm,icps,recall,dproqa,dproqa_norm,pairwise,GNN_sum_score,GNN_pcadscore,voromqa_dark,GNN_sum_score_norm,GNN_pcadscore_norm,voromqa_dark_norm
0,T1127TS205_4o,0.0,0.0,0.5840947115384616,0.0035713483524628,0.05775,0.05775,0.9162794982078852,10102.232,0.888,0.66,10102.232,0.888,0.66
1,T1127TS003_2o,0.9791195,0.9791194796562196,0.5982300469483568,0.0038633453875699,0.1423,0.1423,0.9671979928315413,0.0,0.0,0.0,0.0,0.0,0.0
2,T1127TS035_3o,0.94037634,0.940376341342926,0.5939845794392523,0.0038858066979627,0.05734,0.05734,0.9673902508960573,0.0,0.0,0.0,0.0,0.0,0.0
3,T1127TS444_5o,0.9280711,0.9280710816383362,0.5833147619047618,0.0037285775252128,0.04416,0.04416,0.9650160573476703,11203.978,0.947,0.682,11203.978,0.947,0.682
4,T1127TS046_3o,0.94037634,0.940376341342926,0.5939845794392523,0.0038858066979627,0.05734,0.05734,0.9673902508960573,0.0,0.0,0.0,0.0,0.0,0.0
5,T1127TS035_2o,0.94037634,0.940376341342926,0.5605753488372092,0.0037285775252128,0.07644,0.07644,0.964569677419355,9802.714,0.91,0.677,9802.714,0.91,0.677
6,T1127TS086_2o,0.9791195,0.9791194796562196,0.5982300469483568,0.0038633453875699,0.1423,0.1423,0.9671979928315413,0.0,0.0,0.0,0.0,0.0,0.0
7,T1127TS248_5o,0.94037634,0.940376341342926,0.5114987654320988,0.0039531906291413,0.06157,0.06157,0.9038974551971326,0.0,0.0,0.0,0.0,0.0,0.0
8,T1127TS071_4o,0.9305218,0.9305217862129213,0.5918758139534883,0.0038858066979627,0.05811,0.05811,0.969651541218638,0.0,0.0,0.0,0.0,0.0,0.0
9,T1127TS187_2o,0.9123481,0.9123480916023254,0.5948233009708738,0.0037285775252128,0.02711,0.02711,0.9611704659498208,0.0,0.0,0.0,0.0,0.0,0.0
10,T1127TS291_2o,0.0,0.0,0.5974273584905659,0.0038184227667842,0.06231,0.06231,0.9696306093189965,0.0,0.0,0.0,0.0,0.0,0.0
11,T1127TS320_4o,0.9298223,0.929822325706482,0.5916637209302325,0.0038633453875699,0.05962,0.05962,0.9696146594982079,0.0,0.0,0.0,0.0,0.0,0.0
