,model,af_plddt_avg,af_plddt_avg_norm,icps,recall,dproqa,dproqa_norm,pairwise,GNN_sum_score,GNN_pcadscore,voromqa_dark,GNN_sum_score_norm,GNN_pcadscore_norm,voromqa_dark_norm
0,T1176TS461_5o,0.6960343,0.69603431224823,0.0,0.0,0.03833,0.03833,0.2046057480314961,0.0,0.0,0.0,0.0,0.0,0.0
1,T1176TS385_1o,0.76521444,0.7652144432067871,0.2841727272727273,0.0008650519031141,0.13061,0.13061,0.26182385826771654,2538.871,0.644,0.659,2538.871,0.644,0.659
2,T1176TS374_2o,0.78527635,0.7852763533592224,0.2978095238095238,0.0008650519031141,0.04311,0.04311,0.2980860236220472,666.996,0.446,0.65,666.996,0.446,0.65
3,T1176TS205_4o,0.0,0.0,0.000560606060606,0.0,0.22913,0.22913,0.2607924015748031,-7914.579,0.107,0.654,-7914.579,0.107,0.654
4,T1176TS320_4o,0.7588437,0.758843719959259,0.0,0.0,0.14995,0.14995,0.22841125984251967,-1838.417,0.103,0.669,-1838.417,0.103,0.669
5,T1176TS278_3o,0.74579847,0.7457984685897827,0.39601875,0.0005190311418685,0.15011,0.15011,0.24832653543307087,-1321.992,0.392,0.653,-1321.992,0.392,0.653
6,T1176TS423_1o,0.7185868,0.718586802482605,0.2470372549019607,0.0015224913494809,0.11276,0.11276,0.2604128346456693,1390.688,0.456,0.653,1390.688,0.456,0.653
7,T1176TS248_2o,0.87650526,0.8765052556991577,0.1393809523809524,0.0002768166089965,0.01499,0.01499,0.211076062992126,-10885.513,0.039,0.634,-10885.513,0.039,0.634
8,T1176TS350_3o,0.0,0.0,0.0001,0.0,0.10943,0.10943,0.2993720472440945,-3835.439,0.073,0.634,-3835.439,0.073,0.634
9,T1176TS205_2o,0.0,0.0,0.0015166666666666,0.0,0.08934,0.08934,0.24467767716535432,-6624.859,0.168,0.648,-6624.859,0.168,0.648
10,T1176TS248_3o,0.8379206,0.837920606136322,0.1138666666666666,0.0,0.1619,0.1619,0.242168937007874,0.0,0.0,0.0,0.0,0.0,0.0
11,T1176TS125_2o,0.75011104,0.7501110434532166,0.0001833333333333,0.0,0.05931,0.05931,0.28880606299212597,0.0,0.0,0.0,0.0,0.0,0.0
12,T1176TS390_3o,0.76475734,0.7647573351860046,0.2841727272727273,0.0008650519031141,0.16232,0.16232,0.2679371653543307,0.0,0.0,0.0,0.0,0.0,0.0
13,T1176TS188_5o,0.6890002,0.6890001893043518,0.0,0.0,0.00712,0.00712,0.21594287401574805,0.0,0.0,0.0,0.0,0.0,0.0
14,T1176TS165_3o,0.47981882,0.4798188209533691,0.0103285714285714,0.0,0.26516,0.26516,0.24244728346456695,-12884.421,0.112,0.643,-12884.421,0.112,0.643
15,T1176TS003_1o,0.9172787,0.9172787070274352,0.2433818181818181,0.0009342560553633,0.34357,0.34357,0.223683937007874,0.0,0.0,0.0,0.0,0.0,0.0
16,T1176TS054_3o,0.74733496,0.7473349571228027,0.0003238095238095,0.0,0.04336,0.04336,0.23637622047244095,0.0,0.0,0.0,0.0,0.0,0.0
17,T1176TS360_1o,0.73077255,0.7307725548744202,0.0003333333333333,0.0,0.09224,0.09224,0.25821814960629924,-600.398,0.077,0.681,-600.398,0.077,0.681
18,T1176TS147_2o,0.78345627,0.7834562659263611,0.1025967741935483,0.0001730103806228,0.19574,0.19574,0.2514116141732283,-10157.155,0.095,0.635,-10157.155,0.095,0.635
19,T1176TS494_3o,0.63359976,0.6335997581481934,0.2027666666666666,0.0001384083044982,0.13258,0.13258,0.2511029133858268,6636.06,0.59,0.652,6636.06,0.59,0.652
20,T1176TS374_5o,0.7041612,0.7041612267494202,0.0001,0.0,0.09481,0.09481,0.28826700787401577,-112.93,0.324,0.668,-112.93,0.324,0.668
21,T1176TS165_2o,0.40140533,0.4014053344726562,0.0041642857142857,0.0,0.11966,0.11966,0.24415405511811022,-17885.989,0.095,0.634,-17885.989,0.095,0.634
22,T1176TS071_4o,0.7212439,0.7212439179420471,0.021175,0.0,0.00467,0.00467,0.24910114173228343,-2407.584,0.101,0.66,-2407.584,0.101,0.66
23,T1176TS150_1o,0.79453176,0.7945317625999451,0.2393157894736842,0.0007266435986159,0.48034,0.48034,0.23311311023622047,-1708.761,0.285,0.637,-1708.761,0.285,0.637
24,T1176TS131_3o,0.73186356,0.7318635582923889,0.0001888888888888,0.0,0.04299,0.04299,0.2315258661417323,-796.813,0.089,0.659,-796.813,0.089,0.659
25,T1176TS158_2o,0.7477034,0.7477033734321594,0.3219666666666667,0.000795847750865,0.05169,0.05169,0.2902955905511811,0.0,0.0,0.0,0.0,0.0,0.0
