,model,af_plddt_avg,af_plddt_avg_norm,icps,recall,dproqa,dproqa_norm,pairwise,GNN_sum_score,GNN_pcadscore,voromqa_dark,GNN_sum_score_norm,GNN_pcadscore_norm,voromqa_dark_norm
0,H1114TS071_2,0.82900155,0.2072503864765167,0.0010858635110086,0.0,1e-05,2.5e-06,0.468350989010989,18498.8,0.756,0.644,4624.7,0.189,0.161
1,H1114TS360_4,0.8393149,0.839314877986908,0.0129585219368977,7.465263197185597e-05,0.0,0.0,0.6123867765567765,60460.172,0.621,0.636,60460.172,0.621,0.636
2,H1114TS390_3,0.84325796,0.2108144909143448,0.0009652275346898,0.0,0.0,0.0,0.4712951282051282,18093.48,0.736,0.645,4523.37,0.184,0.16125
3,H1114TS037_2,0.83871275,0.114761271631055,0.0006242788461538,0.0,0.0003,4.10490736104156e-05,0.3199193040293041,9576.423,0.796,0.644,1310.344308838257,0.1089168753129694,0.0881186780170254
4,H1114TS037_3,0.8204769,0.1122660541241921,0.0004280373831775,0.0,9e-05,1.231472208312468e-05,0.31041501831501833,8822.714,0.809,0.64,1207.2141214321475,0.110695668502754,0.0875713570355532
5,H1114TS278_4,0.8296063,0.2074015736579895,0.0007830257167466,0.0,0.0,0.0,0.45777791208791213,13960.693,0.674,0.638,3490.17325,0.1685,0.1595
6,H1114TS169_4,0.8666139,0.8665054350285515,0.0168536772286844,4.199210548416898e-05,0.0,0.0,0.5508220146520147,0.0,0.0,0.0,0.0,0.0,0.0
7,H1114TS433_4,0.79476297,0.1087476120600415,0.0003916666666666,0.0,0.00031,4.241737606409612e-05,0.3115120146520146,0.0,0.0,0.0,0.0,0.0,0.0
8,H1114TS071_1,0.82870644,0.2071766108274459,0.0010617738687514,0.0,1e-05,2.5e-06,0.4667184981684981,16405.039,0.717,0.645,4101.25975,0.17925,0.16125
9,H1114TS131_5,0.8351562,0.208789050579071,0.0010491709936275,0.0,1e-05,2.5e-06,0.4673454945054945,21032.988,0.783,0.648,5258.247,0.19575,0.162
10,H1114TS188_5,0.84542257,0.8454225659370422,0.0174369314013206,4.199210548416898e-05,0.0,0.0,0.5543576923076924,45478.301,0.553,0.63,45478.301,0.553,0.63
11,H1114TS091_2,0.91148883,0.9114888310432434,0.0042361411736411,0.0,0.0,0.0,0.6111690476190476,27099.6,0.534,0.599,27099.6,0.534,0.599
12,H1114TS131_4,0.8351562,0.208789050579071,0.0010491709936275,0.0,1e-05,2.5e-06,0.4673454945054945,0.0,0.0,0.0,0.0,0.0,0.0
13,H1114TS180_1,0.92060393,0.9206039309501648,0.0723731568302996,0.0001026473689613,0.0,0.0,0.6118294139194139,76655.385,0.631,0.639,76655.385,0.631,0.639
14,H1114TS446_5,0.7961529,0.1089377952520406,0.000412783171521,0.0,6e-05,8.20981472208312e-06,0.30642230769230766,0.0,0.0,0.0,0.0,0.0,0.0
15,H1114TS423_2,0.8203691,0.2050922811031341,0.000988343545997,0.0,0.00012,3e-05,0.4703780952380953,15907.68,0.685,0.644,3976.92,0.17125,0.161
16,H1114TS338_4,0.80378085,0.8037808537483215,0.0243517309717082,5.5989473978891965e-05,0.0,0.0,0.6016603296703297,0.0,0.0,0.0,0.0,0.0,0.0
17,H1114TS390_1,0.84640545,0.2116013616323471,0.0010199563232082,0.0,1e-05,2.5e-06,0.47186263736263734,0.0,0.0,0.0,0.0,0.0,0.0
18,H1114TS046_1,0.8435859,0.8435859084129333,0.0683262809441565,9.798157946306096e-05,0.0,0.0,0.6232247985347985,86905.2,0.725,0.639,86905.2,0.725,0.639
19,H1114TS320_1,0.8464055,0.8464055061340332,0.0022162906382925,0.0,0.0,0.0,0.5088738095238096,45825.304,0.59,0.634,45825.304,0.59,0.634
20,H1114TS288_3,0.84211856,0.1081639514097167,0.0004240368509212,0.0,0.0,0.0,0.2843484615384615,781.35,0.507,0.379,100.35867551326992,0.0651204306459689,0.0486797696544817
21,H1114TS086_2,0.83461374,0.2086534351110458,0.0010140913377051,0.0,0.0,0.0,0.4675831501831502,0.0,0.0,0.0,0.0,0.0,0.0
22,H1114TS461_4,0.78333,0.1071832392907583,0.0004000761035007,0.0,0.00016,2.189283925888832e-05,0.31031219780219776,8418.168,0.803,0.642,1151.8599929894835,0.1098746870305457,0.0878450175262893
23,H1114TS348_5,0.8363819,0.8363819122314453,0.0684441585794226,0.0001353078954489,0.0,0.0,0.5642673626373625,80550.585,0.682,0.641,80550.585,0.682,0.641
24,H1114TS348_1,0.8502043,0.8502042889595032,0.0679869543094496,0.0001353078954489,0.0,0.0,0.5912942857142857,97519.99,0.741,0.647,97519.99,0.741,0.647
25,H1114TS180_5,0.8477974,0.2320086508317774,0.0013569841269841,0.0,0.0,0.0,0.43717655677655676,5837.054,0.511,0.611,1597.3710620931397,0.1398405107661492,0.1672065598397596
26,H1114TS385_4,0.8236482,0.1126999872651288,0.0010346614507872,0.0,0.00292,0.0003995443164747,0.31595179487179487,8508.608,0.662,0.643,1164.2349203805702,0.0905816224336504,0.0879818477716574
27,H1114TS071_4,0.820485,0.205121248960495,0.0008414419225634,0.0,0.0,0.0,0.4629498534798534,18775.225,0.76,0.641,4693.80625,0.19,0.16025
28,H1114TS187_4,0.8199715,0.1121969017898313,0.0004276066827697,0.0,0.00033,4.515398097145716e-05,0.31863875457875457,9322.367,0.836,0.641,1275.5817640210307,0.1143900851276914,0.0877081872809213
29,H1114TS086_5,0.8432607,0.2108151763677597,0.0011130983741957,0.0,1e-05,2.5e-06,0.4659021245421245,0.0,0.0,0.0,0.0,0.0,0.0
30,H1114TS352_3,0.80378085,0.8037808537483215,0.0243517309717082,5.5989473978891965e-05,0.0,0.0,0.6016603296703297,0.0,0.0,0.0,0.0,0.0,0.0
31,H1114TS278_1,0.84029156,0.2100728899240493,0.0010357507139942,0.0,1e-05,2.5e-06,0.4599434065934066,22131.198,0.811,0.653,5532.7995,0.20275,0.16325
32,H1114TS131_2,0.8351562,0.208789050579071,0.0010491709936275,0.0,1e-05,2.5e-06,0.4673454945054945,0.0,0.0,0.0,0.0,0.0,0.0
33,H1114TS288_2,0.85902333,0.1103352452733245,0.0003899484536082,0.0,0.0,0.0,0.2927275457875458,0.0,0.0,0.0,0.0,0.0,0.0
34,H1114TS298_1,0.8393149,0.839314877986908,0.006336197285855,4.199210548416898e-05,0.0,0.0,0.5298902197802198,0.0,0.0,0.0,0.0,0.0,0.0
35,H1114TS333_2,0.91912264,0.125763775850751,0.0003737037037037,0.0,0.0,0.0,0.1813841391941392,0.0,0.0,0.0,0.0,0.0,0.0
36,H1114TS119_4,0.87865275,0.8407039283049601,0.0976940364167995,0.0001073131584595,0.0001,9.568102153229844e-05,0.6066013919413921,53665.152,0.645,0.641,51347.36564046069,0.617142588883325,0.613315348022033
37,H1114TS188_1,0.8880329,0.8880329132080078,0.0026621829962669,0.0,1e-05,1e-05,0.5449084249084248,-87985.166,0.237,0.597,-87985.166,0.237,0.597
38,H1114TS460_4,0.80378085,0.8037808537483215,0.0243517309717082,5.5989473978891965e-05,0.0,0.0,0.6016603296703297,0.0,0.0,0.0,0.0,0.0,0.0
39,H1114TS071_5,0.8271653,0.2067913264036178,0.0008563408053134,0.0,0.0,0.0,0.4507947252747253,17507.735,0.753,0.638,4376.93375,0.18825,0.1595
