,model,af_plddt_avg,af_plddt_avg_norm,icps,recall,dproqa,dproqa_norm,pairwise,GNN_sum_score,GNN_pcadscore,voromqa_dark,GNN_sum_score_norm,GNN_pcadscore_norm,voromqa_dark_norm
0,H1171TS360_3,0.87023765,0.8702376484870911,0.0034809782608695,0.0,0.0,0.0,0.9249656028368797,9808.556,0.455,0.678,9808.556,0.455,0.678
1,H1171TS125_1,0.86582166,0.8658216595649719,0.0027809999999999,0.0,2e-05,2e-05,0.9201160638297873,0.0,0.0,0.0,0.0,0.0,0.0
2,H1171TS227_2,0.9325978,0.174504499311096,0.0010057142857142,0.0,0.01746,0.0032670552147239,0.25916773049645386,0.0,0.0,0.0,0.0,0.0,0.0
3,H1171TS360_1,0.82611525,0.8261152505874634,0.0041770833333333,0.0,0.0,0.0,0.9256039716312056,10143.594,0.479,0.675,10143.594,0.479,0.675
4,H1171TS320_5,0.86616623,0.8661662340164185,0.0038804347826086,0.0,3e-05,3e-05,0.9277728368794326,0.0,0.0,0.0,0.0,0.0,0.0
5,H1171TS054_4,0.8148203,0.8148202896118164,0.0037966666666666,0.0,0.0,0.0,0.9235362056737586,0.0,0.0,0.0,0.0,0.0,0.0
6,H1171TS462_4,0.87098026,0.8709802627563477,0.0041233333333333,0.0,0.00128,0.00128,0.906785780141844,3193.828,0.27,0.656,3193.828,0.27,0.656
7,H1171TS374_3,0.8657123,0.8657122850418091,0.0044480519480519,0.0,1e-05,1e-05,0.9285783333333333,0.0,0.0,0.0,0.0,0.0,0.0
8,H1171TS035_3,0.8979893,0.8979892730712891,0.0029645933014354,0.0,0.0,0.0,0.9251474468085106,0.0,0.0,0.0,0.0,0.0,0.0
9,H1171TS325_2,0.8699642,0.8699641823768616,0.0043185606060606,0.0,1e-05,1e-05,0.9260331560283688,0.0,0.0,0.0,0.0,0.0,0.0
10,H1171TS185_1,0.8211147,0.821114718914032,0.00469,0.0,0.00074,0.00074,0.8628735460992907,6989.223,0.425,0.669,6989.223,0.425,0.669
11,H1171TS003_1,0.8753299,0.8753299117088318,0.0037355263157894,0.0,1e-05,1e-05,0.9252946453900709,0.0,0.0,0.0,0.0,0.0,0.0
12,H1171TS229_5,0.8706744,0.8706743717193604,0.0026227272727272,0.0,0.00011,0.00011,0.9214086879432626,0.0,0.0,0.0,0.0,0.0,0.0
13,H1171TS125_2,0.8567398,0.8567398190498352,0.0029458333333333,0.0,0.0,0.0,0.9201153900709219,0.0,0.0,0.0,0.0,0.0,0.0
14,H1171TS456_2,0.8699642,0.8699641823768616,0.0043185606060606,0.0,1e-05,1e-05,0.9260331560283688,0.0,0.0,0.0,0.0,0.0,0.0
15,H1171TS257_4,0.8747802,0.8747801780700684,0.0048285796434732,0.0,0.00109,0.00109,0.8896219503546098,15810.638,0.598,0.67,15810.638,0.598,0.67
16,H1171TS462_3,0.8796646,0.8796645998954773,0.0034065217391304,0.0,0.00024,0.00024,0.894259255319149,3610.367,0.272,0.661,3610.367,0.272,0.661
17,H1171TS086_1,0.8753299,0.8753299117088318,0.0037355263157894,0.0,1e-05,1e-05,0.9252946453900709,0.0,0.0,0.0,0.0,0.0,0.0
18,H1171TS003_3,0.88130474,0.8813047409057617,0.0064980769230769,0.0,0.0,0.0,0.928934184397163,0.0,0.0,0.0,0.0,0.0,0.0
19,H1171TS098_5,0.77558804,0.7755880355834961,0.0048321428571428,0.0,2e-05,2e-05,0.8877183333333333,0.0,0.0,0.0,0.0,0.0,0.0
20,H1171TS350_2,0.0,0.0,0.0043189680232558,0.0,2e-05,2e-05,0.9105798226950356,4253.59,0.334,0.668,4253.59,0.334,0.668
21,H1171TS434_2,0.9325978,0.174504499311096,0.0010057142857142,0.0,0.01746,0.0032670552147239,0.25916773049645386,0.0,0.0,0.0,0.0,0.0,0.0
