,model,af_plddt_avg,af_plddt_avg_norm,icps,recall,dproqa,dproqa_norm,pairwise,GNN_sum_score,GNN_pcadscore,voromqa_dark,GNN_sum_score_norm,GNN_pcadscore_norm,voromqa_dark_norm
0,H1142TS234_2,0.5480268,0.5480268001556396,0.0543,0.0,0.14437,0.14437,0.6655271875,-833.227,0.04,0.662,-833.227,0.04,0.662
1,H1142TS399_1,0.8450277,0.8450276851654053,0.0835461538461538,3.567351598173516e-05,0.14076,0.14076,0.6910115277777779,-641.129,0.117,0.674,-641.129,0.117,0.674
2,H1142TS390_1,0.84832853,0.8483285307884216,0.0792391304347826,3.567351598173516e-05,0.22375,0.22375,0.7291203125,0.0,0.0,0.0,0.0,0.0,0.0
3,H1142TS390_2,0.8465015,0.8465015292167664,0.076208,3.567351598173516e-05,0.1986,0.1986,0.7273485416666667,0.0,0.0,0.0,0.0,0.0,0.0
4,H1142TS133_2,0.85314906,0.8531490564346313,0.10221875,0.0001783675799086,0.1935,0.1935,0.6925972916666666,-1057.622,0.065,0.665,-1057.622,0.065,0.665
5,H1142TS439_2,0.8439965,0.843996524810791,0.0948729729729729,0.0001783675799086,0.23547,0.23547,0.6818415624999999,-413.073,0.22,0.664,-413.073,0.22,0.664
6,H1142TS185_5,0.88277143,0.8827714323997498,0.0534113207547169,0.0001783675799086,0.20815,0.20815,0.6559541666666667,293.337,0.491,0.678,293.337,0.491,0.678
7,H1142TS011_4,0.85230255,0.8523025512695312,0.07816,7.134703196347032e-05,0.21665,0.21665,0.7220363194444445,0.0,0.0,0.0,0.0,0.0,0.0
8,H1142TS054_1,0.8450277,0.8450276851654053,0.0835461538461538,3.567351598173516e-05,0.14076,0.14076,0.6910115277777779,0.0,0.0,0.0,0.0,0.0,0.0
9,H1142TS205_2,0.0,0.0,0.0149085714285714,0.0,0.08603,0.08603,0.6095504513888889,954.046,0.649,0.667,954.046,0.649,0.667
10,H1142TS165_2,0.28883833,0.2888383269309997,0.0157681318681318,0.0,0.107,0.107,0.6539204861111111,-775.406,0.301,0.672,-775.406,0.301,0.672
11,H1142TS054_4,0.8424412,0.842441201210022,0.1144999999999999,0.0001783675799086,0.16631,0.16631,0.6890271180555556,0.0,0.0,0.0,0.0,0.0,0.0
12,H1142TS215_4,0.8791591,0.8791590929031372,0.0906,0.0,0.13826,0.13826,0.6636910763888888,-413.226,0.109,0.681,-413.226,0.109,0.681
13,H1142TS011_3,0.8457501,0.845750093460083,0.0679964285714285,3.567351598173516e-05,0.23496,0.23496,0.7201032291666666,0.0,0.0,0.0,0.0,0.0,0.0
14,H1142TS180_1,0.8927211,0.8927211165428162,0.083935294117647,0.0001070205479452,0.17486,0.17486,0.7215189583333333,1632.269,0.779,0.692,1632.269,0.779,0.692
15,H1142TS439_3,0.86272067,0.8627206683158875,0.059995238095238,3.567351598173516e-05,0.14277,0.14277,0.6702233333333333,-626.385,0.134,0.671,-626.385,0.134,0.671
16,H1142TS003_3,0.8508699,0.85086989402771,0.0655928571428571,3.567351598173516e-05,0.19269,0.19269,0.7140586111111111,272.823,0.498,0.681,272.823,0.498,0.681
17,H1142TS390_5,0.845464,0.8454639911651611,0.0694,3.567351598173516e-05,0.16967,0.16967,0.7279945138888889,-558.403,0.266,0.675,-558.403,0.266,0.675
18,H1142TS320_2,0.84693897,0.846938967704773,0.076208,3.567351598173516e-05,0.1986,0.1986,0.7273485416666667,0.0,0.0,0.0,0.0,0.0,0.0
19,H1142TS205_4,0.8555344,0.8555343747138977,0.1033878787878787,0.0001783675799086,0.22113,0.22113,0.68862,-185.222,0.33,0.673,-185.222,0.33,0.673
20,H1142TS360_4,0.85615677,0.8561567664146423,0.0890863636363636,7.134703196347032e-05,0.20255,0.20255,0.6907300347222223,-474.358,0.201,0.673,-474.358,0.201,0.673
21,H1142TS147_4,0.32017002,0.3201700150966644,0.0165970588235294,0.0,0.09009,0.09009,0.6161899305555556,-415.453,0.304,0.659,-415.453,0.304,0.659
22,H1142TS227_5,0.84887177,0.8488717675209045,0.089476923076923,0.0001070205479452,0.20566,0.20566,0.6764126388888889,0.0,0.0,0.0,0.0,0.0,0.0
23,H1142TS185_2,0.9386804,0.9386804103851318,0.0397428571428571,0.0,0.15152,0.15152,0.6730368055555556,-600.048,0.099,0.673,-600.048,0.099,0.673
24,H1142TS493_4,0.8487819,0.8487818837165833,0.0003,0.0,0.15292,0.15292,0.6147277083333333,-286.528,0.083,0.678,-286.528,0.083,0.678
25,H1142TS098_1,0.0,0.0,0.0749576923076923,3.567351598173516e-05,0.20097,0.20097,0.7207861805555554,1138.658,0.688,0.676,1138.658,0.688,0.676
26,H1142TS158_1,0.91182864,0.911828637123108,0.0616972222222222,0.0,0.13118,0.13118,0.7096449652777778,168.542,0.458,0.676,168.542,0.458,0.676
27,H1142TS187_4,0.8459375,0.8459374904632568,0.08939375,7.134703196347032e-05,0.18252,0.18252,0.6766580208333335,0.0,0.0,0.0,0.0,0.0,0.0
