,model,af_plddt_avg,af_plddt_avg_norm,icps,recall,dproqa,dproqa_norm,pairwise,GNN_sum_score,GNN_pcadscore,voromqa_dark,GNN_sum_score_norm,GNN_pcadscore_norm,voromqa_dark_norm
0,H1172TS374_1,0.86973464,0.8697346448898315,0.0028913636363636,0.0,0.0,0.0,0.9159593525179854,8609.167,0.419,0.678,8609.167,0.419,0.678
1,H1172TS288_5,0.8235107,0.8235107064247131,0.0131824675324675,0.0,0.00036,0.00036,0.8773049999999999,-4821.842,0.291,0.659,-4821.842,0.291,0.659
2,H1172TS462_4,0.8456203,0.8456202745437622,0.0026,0.0,5e-05,5e-05,0.8806742446043166,2610.482,0.285,0.653,2610.482,0.285,0.653
3,H1172TS165_2,0.7995526,0.7995526194572449,0.0038981818181818,0.0,5e-05,5e-05,0.872123633093525,0.0,0.0,0.0,0.0,0.0,0.0
4,H1172TS125_3,0.79712766,0.7971276640892029,0.0029887096774193,0.0,3e-05,3e-05,0.8970774100719424,0.0,0.0,0.0,0.0,0.0,0.0
5,H1172TS494_2,0.6430401,0.643040120601654,0.003191812865497,0.0,0.0,0.0,0.8970958633093525,0.0,0.0,0.0,0.0,0.0,0.0
6,H1172TS097_4,0.93714,0.1711543091756854,0.0007970588235294,0.0,0.04436,0.0081016766467065,0.25613633093525173,0.0,0.0,0.0,0.0,0.0,0.0
7,H1172TS333_3,0.7543716,0.1377744508717588,0.0,0.0,0.00244,0.0004456287425149,0.23208848920863315,0.0,0.0,0.0,0.0,0.0,0.0
8,H1172TS493_2,0.85658735,0.8565873503684998,0.0082264857881136,0.0,0.0,0.0,0.8556327338129495,0.0,0.0,0.0,0.0,0.0,0.0
9,H1172TS133_2,0.93216723,0.1702461112402155,0.0008152777777777,0.0,0.02439,0.0044544610778443,0.25640967625899275,0.0,0.0,0.0,0.0,0.0,0.0
10,H1172TS131_5,0.768603,0.7686030268669128,0.003545238095238,0.0,1e-05,1e-05,0.8844887410071942,6358.81,0.409,0.664,6358.81,0.409,0.664
11,H1172TS461_4,0.79788667,0.7978866696357727,0.0031086956521739,0.0,1e-05,1e-05,0.8841509712230216,11205.588,0.478,0.675,11205.588,0.478,0.675
12,H1172TS035_1,0.8928754,0.8928753733634949,0.0031342105263157,0.0,0.0,0.0,0.9027903237410072,0.0,0.0,0.0,0.0,0.0,0.0
13,H1172TS494_4,0.64312077,0.6431207656860352,0.0038607142857142,0.0,1e-05,1e-05,0.8742375539568347,8274.705,0.522,0.677,8274.705,0.522,0.677
14,H1172TS390_3,0.85357034,0.8535703420639038,0.0036310606060606,0.0,4e-05,4e-05,0.9132921942446042,0.0,0.0,0.0,0.0,0.0,0.0
15,H1172TS185_4,0.8333123,0.8333122730255127,0.00518125,0.0,0.00223,0.00223,0.8464514388489209,6637.246,0.421,0.67,6637.246,0.421,0.67
16,H1172TS169_5,0.82750916,0.8275091648101807,0.0039114130434782,0.0,2e-05,2e-05,0.9015007194244604,0.0,0.0,0.0,0.0,0.0,0.0
17,H1172TS447_4,0.19715339,0.1971533894538879,0.0091088203463203,0.0,1e-05,1e-05,0.7777968705035971,0.0,0.0,0.0,0.0,0.0,0.0
18,H1172TS098_2,0.94234574,0.9423457384109496,0.008075,0.0,0.0,0.0,0.590705251798561,0.0,0.0,0.0,0.0,0.0,0.0
19,H1172TS367_3,0.86417097,0.8641709685325623,0.0037852272727272,0.0,1e-05,1e-05,0.9120596043165468,8875.507,0.416,0.676,8875.507,0.416,0.676
20,H1172TS368_4,0.751653,0.1372779459653499,0.0,0.0,0.00239,0.000436497005988,0.23282320143884894,0.0,0.0,0.0,0.0,0.0,0.0
21,H1172TS291_4,0.0,0.0,0.0040910511363636,0.0,3e-05,3e-05,0.8939407913669064,2920.768,0.325,0.671,2920.768,0.325,0.671
22,H1172TS067_1,0.5695958,0.5695958137512207,0.0100041666666666,0.0,2e-05,2e-05,0.6274096762589928,-1019.697,0.401,0.643,-1019.697,0.401,0.643
23,H1172TS494_1,0.64840215,0.6484021544456482,0.003191812865497,0.0,0.0,0.0,0.8985220863309351,0.0,0.0,0.0,0.0,0.0,0.0
24,H1172TS180_4,0.86807185,0.8680718541145325,0.0028435064935064,0.0,0.0,0.0,0.9136351438848921,8878.779,0.435,0.675,8878.779,0.435,0.675
25,H1172TS360_5,0.80758715,0.8075871467590332,0.0035022727272727,0.0,2e-05,2e-05,0.911108057553957,8774.167,0.446,0.674,8774.167,0.446,0.674
26,H1172TS447_3,0.19861746,0.1986174583435058,0.0092545454545454,0.0,0.0,0.0,0.776618237410072,10562.841,0.575,0.618,10562.841,0.575,0.618
27,H1172TS125_1,0.8591506,0.8591505885124207,0.0028897727272727,0.0,3e-05,3e-05,0.9057130935251799,0.0,0.0,0.0,0.0,0.0,0.0
28,H1172TS071_3,0.8231393,0.8231393098831177,0.00321,0.0,0.0,0.0,0.8890425539568346,0.0,0.0,0.0,0.0,0.0,0.0
29,H1172TS456_4,0.86379343,0.8637934327125549,0.0030024999999999,0.0,1e-05,1e-05,0.9113448201438848,0.0,0.0,0.0,0.0,0.0,0.0
30,H1172TS291_3,0.0,0.0,0.0040914285714285,0.0,2e-05,2e-05,0.8980210071942445,4711.212,0.362,0.672,4711.212,0.362,0.672
31,H1172TS390_5,0.8654556,0.8654556274414062,0.0031363636363636,0.0,0.0,0.0,0.9109443884892084,10088.314,0.466,0.677,10088.314,0.466,0.677
32,H1172TS314_2,0.86412174,0.8641217350959778,0.0029625,0.0,2e-05,2e-05,0.9146919064748202,0.0,0.0,0.0,0.0,0.0,0.0
33,H1172TS446_1,0.8427306,0.8427305817604065,0.0037214285714285,0.0,3e-05,3e-05,0.8814527697841726,0.0,0.0,0.0,0.0,0.0,0.0
34,H1172TS003_4,0.85981077,0.8598107695579529,0.0034357142857142,0.0,0.00024,0.00024,0.9043856474820143,0.0,0.0,0.0,0.0,0.0,0.0
35,H1172TS360_4,0.8071848,0.8071848154067993,0.0034795454545454,0.0,1e-05,1e-05,0.9095968705035972,9774.999,0.461,0.673,9774.999,0.461,0.673
36,H1172TS165_4,0.78861624,0.7886162400245667,0.004665499194847,0.0,2e-05,2e-05,0.877788345323741,-1214.187,0.35,0.692,-1214.187,0.35,0.692
37,H1172TS350_2,0.0,0.0,0.0042505303030303,0.0,3e-05,3e-05,0.8901889928057555,3585.092,0.344,0.672,3585.092,0.344,0.672
38,H1172TS461_3,0.79793185,0.7979318499565125,0.0040204545454545,0.0,0.00011,0.00011,0.8800372661870504,4040.264,0.325,0.666,4040.264,0.325,0.666
