,model,af_plddt_avg,af_plddt_avg_norm,icps,recall,dproqa,dproqa_norm,pairwise,GNN_sum_score,GNN_pcadscore,voromqa_dark,GNN_sum_score_norm,GNN_pcadscore_norm,voromqa_dark_norm
0,H1157TS180_4,0.88937235,0.8893723487854004,0.0,0.0,0.00055,0.00055,0.6101958881578947,0.0,0.0,0.0,0.0,0.0,0.0
1,H1157TS097_5,0.8369397,0.8369396924972534,0.0038029411764705,0.0,0.00067,0.00067,0.8412696381578948,1620.894,0.473,0.638,1620.894,0.473,0.638
2,H1157TS091_2,0.9024645,0.8841072913073492,0.0,0.0,0.00025,0.0002449146981627,0.48845424342105265,-111.313,0.125,0.571,-109.0487591863517,0.1224573490813648,0.5593851706036744
3,H1157TS348_2,0.8121646,0.7956441960387968,0.000216037735849,0.0,3e-05,2.938976377952756e-05,0.7751558881578948,0.0,0.0,0.0,0.0,0.0,0.0
4,H1157TS423_4,0.8227222,0.8227221965789795,0.0001801886792452,0.0,0.00014,0.00014,0.8542191118421053,3551.089,0.659,0.64,3551.089,0.659,0.64
5,H1157TS091_3,0.8371567,0.8201279347258915,0.0089911111111111,0.0,0.0309,0.0302714566929133,0.5295953618421053,0.0,0.0,0.0,0.0,0.0,0.0
6,H1157TS086_3,0.8407947,0.8407946825027466,0.000240366972477,0.0,0.00128,0.00128,0.870809572368421,0.0,0.0,0.0,0.0,0.0,0.0
7,H1157TS086_1,0.8408222,0.8408222198486328,0.0001783018867924,0.0,0.00084,0.00084,0.8726611184210528,0.0,0.0,0.0,0.0,0.0,0.0
8,H1157TS350_1,0.0,0.0,0.0001819047619047,0.0,0.00109,0.00109,0.867272302631579,3668.43,0.686,0.637,3668.43,0.686,0.637
9,H1157TS494_3,0.6318541,0.6318541169166565,0.0001774774774774,0.0,0.00075,0.00075,0.8623727631578947,3478.708,0.657,0.637,3478.708,0.657,0.637
10,H1157TS185_1,0.9612275,0.9612274765968324,0.0001764705882352,0.0,0.00023,0.00023,0.8607642105263158,3147.496,0.616,0.621,3147.496,0.616,0.621
11,H1157TS225_2,0.8337845,0.8337845206260681,0.00098231292517,0.0,0.00087,0.00087,0.8418943092105262,1900.414,0.483,0.643,1900.414,0.483,0.643
12,H1157TS447_3,0.21603854,0.2160385400056839,0.0002084210526315,0.0,5e-05,5e-05,0.3503375986842105,-872.501,0.308,0.533,-872.501,0.308,0.533
13,H1157TS229_4,0.8383754,0.8383753895759583,0.0001849999999999,0.0,0.00062,0.00062,0.8602305263157896,0.0,0.0,0.0,0.0,0.0,0.0
14,H1157TS248_2,0.8593824,0.8593823909759521,0.0001775700934579,0.0,7e-05,7e-05,0.8439417105263157,3835.877,0.67,0.633,3835.877,0.67,0.633
15,H1157TS367_5,0.84064627,0.8406462669372559,0.0001775700934579,0.0,0.00083,0.00083,0.8657890131578947,0.0,0.0,0.0,0.0,0.0,0.0
16,H1157TS298_1,0.8370512,0.8370512127876282,0.0001775700934579,0.0,0.00115,0.00115,0.8722674671052632,0.0,0.0,0.0,0.0,0.0,0.0
17,H1157TS433_3,0.79839045,0.7983904480934143,0.0001899999999999,0.0,0.00202,0.00202,0.8462793421052631,0.0,0.0,0.0,0.0,0.0,0.0
18,H1157TS158_5,0.8405832,0.8405832052230835,0.0002390909090909,0.0,0.00138,0.00138,0.8715308223684212,0.0,0.0,0.0,0.0,0.0,0.0
19,H1157TS074_2,0.83683413,0.8368341326713562,0.0001754545454545,0.0,0.00131,0.00131,0.8574036513157894,0.0,0.0,0.0,0.0,0.0,0.0
20,H1157TS229_2,0.8857967,0.8172114149635544,0.0001801886792452,0.0,0.00217,0.0020019816272965,0.8346560197368421,0.0,0.0,0.0,0.0,0.0,0.0
21,H1157TS091_5,0.9235589,0.9047725879223014,0.00775,0.0,0.01163,0.0113934317585301,0.5348013157894738,-1219.209,0.176,0.577,-1194.4088169291338,0.1724199475065616,0.56526312335958
22,H1157TS187_1,0.8239856,0.8239855766296387,0.000185294117647,0.0,0.00054,0.00054,0.8636177631578947,0.0,0.0,0.0,0.0,0.0,0.0
23,H1157TS444_1,0.87098473,0.8709847331047058,0.0039315555555555,0.0,0.00199,0.00199,0.840886875,4035.715,0.596,0.639,4035.715,0.596,0.639
24,H1157TS493_1,0.8240274,0.8072657064972274,0.0001729729729729,0.0,0.00017,0.0001665419947506,0.7773753289473685,3460.467,0.624,0.622,3390.0769232283465,0.6113070866141732,0.6093477690288713
25,H1157TS003_2,0.8404746,0.8404746055603027,0.000240366972477,0.0,0.00115,0.00115,0.8721966447368421,0.0,0.0,0.0,0.0,0.0,0.0
26,H1157TS462_3,0.8951865,0.8951864838600159,0.0009911764705882,0.0,0.00125,0.00125,0.6092775657894736,-1028.091,0.131,0.632,-1028.091,0.131,0.632
27,H1157TS348_3,0.8267454,0.8267453908920288,0.0001792452830188,0.0,0.00029,0.00029,0.8643420723684211,0.0,0.0,0.0,0.0,0.0,0.0
28,H1157TS360_3,0.82338285,0.8233828544616699,0.0001745454545454,0.0,0.0003,0.0003,0.8500145065789473,3375.358,0.634,0.639,3375.358,0.634,0.639
29,H1157TS348_1,0.8284733,0.8284733295440674,0.0002735849056603,0.0,0.00094,0.00094,0.8609869407894737,3075.558,0.581,0.64,3075.558,0.581,0.64
30,H1157TS360_1,0.82287616,0.8228761553764343,0.0001771428571428,0.0,0.00086,0.00086,0.8710701973684211,3220.223,0.644,0.641,3220.223,0.644,0.641
31,H1157TS227_3,0.83590263,0.8359026312828064,0.0002066037735849,0.0,0.00132,0.00132,0.8719383223684211,3587.879,0.643,0.642,3587.879,0.643,0.642
32,H1157TS333_5,0.92794156,0.9279415607452391,0.0,0.0,0.0,0.0,0.3246627960526316,0.0,0.0,0.0,0.0,0.0,0.0
33,H1157TS446_4,0.83137894,0.8313789367675781,0.0002457142857142,0.0,0.00055,0.00055,0.8611037171052631,0.0,0.0,0.0,0.0,0.0,0.0
34,H1157TS150_5,0.7974245,0.781203918217674,0.0002209999999999,0.0,4e-05,3.9186351706036745e-05,0.7777703289473684,4050.376,0.639,0.622,3967.9864619422574,0.626001968503937,0.6093477690288713
35,H1157TS205_1,0.8370105,0.8370105028152466,0.0001723214285714,0.0,0.00065,0.00065,0.8715802960526317,0.0,0.0,0.0,0.0,0.0,0.0
