,model,af_plddt_avg,af_plddt_avg_norm,icps,recall,dproqa,dproqa_norm,pairwise,GNN_sum_score,GNN_pcadscore,voromqa_dark,GNN_sum_score_norm,GNN_pcadscore_norm,voromqa_dark_norm
0,H1135TS350_1,0.0,0.0,0.173084787849566,0.000249835634451,0.0059,0.0059,0.4967685760517799,14818.108,0.591,0.585,14818.108,0.591,0.585
1,H1135TS320_2,0.928359,0.9283589720726012,0.1645689393939393,0.0002366863905325,0.00089,0.00089,0.6610204207119741,15114.551,0.653,0.634,15114.551,0.653,0.634
2,H1135TS441_3,0.74701375,0.7470137476921082,0.0894,0.0,0.0,0.0,0.3534698381877022,-1959.77,0.09,0.612,-1959.77,0.09,0.612
3,H1135TS348_5,0.9095694,0.9095693826675416,0.1740406862745098,0.000249835634451,5e-05,5e-05,0.6365171197411003,14134.868,0.628,0.624,14134.868,0.628,0.624
4,H1135TS399_4,0.808987,0.808987021446228,0.1603862068965517,0.0003681788297172,0.04112,0.04112,0.5489680582524271,6917.703,0.473,0.618,6917.703,0.473,0.618
5,H1135TS257_4,0.94286805,0.9428680539131165,0.1812189144736842,0.0002892833662064,9e-05,9e-05,0.640892491909385,20458.316,0.666,0.608,20458.316,0.666,0.608
6,H1135TS298_3,0.8007039,0.8007038831710815,0.163878,0.000223537146614,0.0001,0.0001,0.5547577669902913,0.0,0.0,0.0,0.0,0.0,0.0
7,H1135TS215_5,0.84852546,0.1020085257910639,0.0202671875,0.0,0.06369,0.0076567213114754,0.17509317152103562,1311.03,0.858,0.6,157.61016393442614,0.1031475409836065,0.0721311475409835
8,H1135TS185_4,0.83469516,0.8346951603889465,0.1805357142857142,0.0002761341222879,0.00041,0.00041,0.6564637216828478,13532.318,0.587,0.611,13532.318,0.587,0.611
9,H1135TS248_1,0.8074127,0.8074126839637756,0.1760852380952381,0.0002761341222879,0.02257,0.02257,0.4907820388349514,13167.162,0.618,0.624,13167.162,0.618,0.624
10,H1135TS374_5,0.9387505,0.9387505054473876,0.1738340404040404,0.0002366863905325,0.00077,0.00077,0.6534229126213592,0.0,0.0,0.0,0.0,0.0,0.0
