,model,af_plddt_avg,af_plddt_avg_norm,icps,recall,dproqa,dproqa_norm,pairwise,GNN_sum_score,GNN_pcadscore,voromqa_dark,GNN_sum_score_norm,GNN_pcadscore_norm,voromqa_dark_norm
0,T1113TS288_1o,0.93060964,0.93060964345932,0.1321117647058823,0.0005906198824129,0.10762,0.10762,0.9107782403433475,0.0,0.0,0.0,0.0,0.0,0.0
1,T1113TS073_4o,0.93060964,0.93060964345932,0.122815238095238,0.0005637735241214,0.10791,0.10791,0.8655111587982833,8760.127,0.941,0.678,8760.127,0.941,0.678
2,T1113TS185_5o,0.8978264,0.8978263735771179,0.1290783333333333,0.0005906198824129,0.07086,0.07086,0.8492166952789699,9520.95,0.982,0.669,9520.95,0.982,0.669
3,T1113TS439_3o,0.9280519,0.9280518889427184,0.1353454545454545,0.0005906198824129,0.12861,0.12861,0.8495218025751073,0.0,0.0,0.0,0.0,0.0,0.0
4,T1113TS125_1o,0.88415,0.8841500282287598,0.1189763636363636,0.0004563880909554,0.10725,0.10725,0.9110472961373389,0.0,0.0,0.0,0.0,0.0,0.0
5,T1113TS188_4o,0.8389157,0.8389157056808472,0.1381488636363636,0.0004563880909554,0.03405,0.03405,0.8725033047210301,4961.417,0.758,0.64,4961.417,0.758,0.64
6,T1113TS367_3o,0.9085531,0.9085531234741212,0.1159330275229357,0.0004295417326639,0.08262,0.08262,0.9147994420600858,9332.88,0.956,0.666,9332.88,0.956,0.666
7,T1113TS390_3o,0.8930778,0.8930777907371521,0.1211505263157894,0.0004295417326639,0.11198,0.11198,0.910083347639485,0.0,0.0,0.0,0.0,0.0,0.0
8,T1113TS169_5o,0.8413687,0.8413686752319336,0.1265247058823529,0.0004026953743724,0.04464,0.04464,0.8741185407725323,0.0,0.0,0.0,0.0,0.0,0.0
9,T1113TS188_5o,0.8334205,0.8334205150604248,0.1252988235294117,0.0004026953743724,0.05155,0.05155,0.8831798712446353,7292.982,0.821,0.653,7292.982,0.821,0.653
10,T1113TS320_5o,0.885567,0.8855670094490051,0.1182868686868686,0.0004026953743724,0.10209,0.10209,0.9137103862660945,0.0,0.0,0.0,0.0,0.0,0.0
11,T1113TS054_4o,0.8764321,0.8764321208000183,0.1164701923076922,0.0004295417326639,0.09758,0.09758,0.9094118454935624,0.0,0.0,0.0,0.0,0.0,0.0
12,T1113TS131_5o,0.899921,0.8999210000038147,0.1201918918918918,0.0004563880909554,0.07206,0.07206,0.9076274248927039,0.0,0.0,0.0,0.0,0.0,0.0
13,T1113TS398_3o,0.852,0.8519999980926514,0.0571072727272727,0.0001073854331659,0.01953,0.01953,0.46218849785407723,-443.329,0.315,0.628,-443.329,0.315,0.628
14,T1113TS444_3o,0.8876623,0.8876622915267944,0.1178559139784946,0.0003490026577894,0.07577,0.07577,0.9085626609442061,6229.133,0.87,0.666,6229.133,0.87,0.666
15,T1113TS461_4o,0.9300539,0.9300538897514344,0.1347196261682243,0.0006174662407044,0.09017,0.09017,0.91143330472103,0.0,0.0,0.0,0.0,0.0,0.0
16,T1113TS447_4o,0.20277254,0.2027725428342819,0.0,0.0,0.01698,0.01698,0.4887367381974248,-170.657,0.41,0.594,-170.657,0.41,0.594
17,T1113TS147_1o,0.894429,0.8944290280342102,0.1181355140186915,0.0004295417326639,0.07715,0.07715,0.9138508583690986,9627.439,0.946,0.655,9627.439,0.946,0.655
18,T1113TS444_2o,0.914612,0.9146119952201844,0.1208255102040816,0.0004026953743724,0.06536,0.06536,0.9081168669527897,7580.758,0.904,0.669,7580.758,0.904,0.669
19,T1113TS239_2o,0.9534435,0.9534435272216796,0.1327628571428571,0.0006174662407044,0.08168,0.08168,0.9108855793991416,0.0,0.0,0.0,0.0,0.0,0.0
20,T1113TS035_2o,0.9196811,0.9196810722351074,0.0646686274509803,0.0001610781497489,0.0,0.0,0.5027990128755365,-1223.939,0.223,0.62,-1223.939,0.223,0.62
21,T1113TS165_1o,0.3276497,0.327649712562561,0.0227402985074626,2.684635829149776e-05,0.024,0.024,0.43599690987124473,-1194.102,0.285,0.597,-1194.102,0.285,0.597
22,T1113TS320_4o,0.89756066,0.8975606560707092,0.1261188118811881,0.0004563880909554,0.07123,0.07123,0.9141967381974249,0.0,0.0,0.0,0.0,0.0,0.0
23,T1113TS494_3o,0.63230157,0.6323015689849854,0.040302564102564,0.0,0.02279,0.02279,0.5331936051502146,1730.696,0.804,0.626,1730.696,0.804,0.626
24,T1113TS461_3o,0.9330674,0.9330673813819884,0.1327910891089108,0.0005906198824129,0.09994,0.09994,0.9108490557939914,0.0,0.0,0.0,0.0,0.0,0.0
25,T1113TS035_4o,0.90926236,0.9092623591423036,0.1192277777777777,0.0003221562994979,0.03158,0.03158,0.5973118454935622,0.0,0.0,0.0,0.0,0.0,0.0
26,T1113TS054_5o,0.86873937,0.8687393665313721,0.1206101851851851,0.0004563880909554,0.07594,0.07594,0.9114472961373391,0.0,0.0,0.0,0.0,0.0,0.0
27,T1113TS071_2o,0.89247644,0.8924764394760132,0.1213262135922329,0.0004563880909554,0.12261,0.12261,0.9082892274678112,0.0,0.0,0.0,0.0,0.0,0.0
28,T1113TS188_2o,0.8413687,0.8413686752319336,0.1265247058823529,0.0004026953743724,0.04464,0.04464,0.8741185407725323,5317.764,0.81,0.642,5317.764,0.81,0.642
29,T1113TS180_4o,0.9660189,0.9660189151763916,0.1172695652173913,0.0004563880909554,0.13122,0.13122,0.9037067381974249,0.0,0.0,0.0,0.0,0.0,0.0
30,T1113TS439_2o,0.9414997,0.9414997100830078,0.1347196261682243,0.0006174662407044,0.08974,0.08974,0.91143330472103,0.0,0.0,0.0,0.0,0.0,0.0
