,model,af_plddt_avg,af_plddt_avg_norm,icps,recall,dproqa,dproqa_norm,pairwise,GNN_sum_score,GNN_pcadscore,voromqa_dark,GNN_sum_score_norm,GNN_pcadscore_norm,voromqa_dark_norm
0,T1179TS150_3o,0.6298111,0.6298111081123352,0.0555648648648648,1.46797610134907e-05,0.01039,0.01039,0.6883988764044944,-1654.785,0.057,0.624,-1654.785,0.057,0.624
1,T1179TS003_5o,0.6335283,0.6335282921791077,0.0803291666666666,0.0001027583270944,0.03727,0.03727,0.7084239700374532,-1787.384,0.125,0.625,-1787.384,0.125,0.625
2,T1179TS399_1o,0.5430354,0.5430353879928589,0.1509474137931034,0.0003816737863507,0.02459,0.02459,0.6897425093632958,-846.513,0.35,0.629,-846.513,0.35,0.629
3,T1179TS423_2o,0.60375226,0.6037522554397583,0.1644916666666666,0.0003963535473642,0.02232,0.02232,0.643378127340824,-945.486,0.272,0.636,-945.486,0.272,0.636
4,T1179TS441_4o,0.7692021,0.7692021131515503,0.0001571428571428,0.0,0.00612,0.00612,0.4029394007490637,-498.442,0.073,0.67,-498.442,0.073,0.67
5,T1179TS398_2o,0.55639464,0.556394636631012,0.1182948717948718,0.0001908368931753,0.00702,0.00702,0.6820534082397003,-529.115,0.302,0.621,-529.115,0.302,0.621
6,T1179TS147_4o,0.0,0.0,0.1563357142857143,0.0003229547422967,0.03384,0.03384,0.6515237453183521,920.271,0.563,0.596,920.271,0.563,0.596
7,T1179TS091_1o,0.7923018,0.7923017740249634,0.0970172588832487,0.0005137916354721,0.04172,0.04172,0.5936366666666667,3046.346,0.664,0.587,3046.346,0.664,0.587
8,T1179TS291_3o,0.0,0.0,0.0741444444444444,7.33988050674535e-05,0.0305,0.0305,0.6984309363295881,0.0,0.0,0.0,0.0,0.0,0.0
9,T1179TS150_5o,0.55982417,0.5598241686820984,0.0283955882352941,0.0,0.00583,0.00583,0.6820150561797753,-2484.698,0.065,0.595,-2484.698,0.065,0.595
10,T1179TS398_4o,0.5593985,0.5593984723091125,0.0047309523809523,0.0,0.00091,0.00091,0.441177265917603,-2733.745,0.041,0.588,-2733.745,0.041,0.588
11,T1179TS037_2o,0.6164594,0.6164594292640686,0.0740540404040404,0.0002642356982428,0.0377,0.0377,0.6548539325842696,1241.553,0.536,0.644,1241.553,0.536,0.644
12,T1179TS291_2o,0.0,0.0,0.0114761627906976,2.93595220269814e-05,0.00451,0.00451,0.47309037453183517,0.0,0.0,0.0,0.0,0.0,0.0
