,model,af_plddt_avg,af_plddt_avg_norm,icps,recall,dproqa,dproqa_norm,pairwise,GNN_sum_score,GNN_pcadscore,voromqa_dark,GNN_sum_score_norm,GNN_pcadscore_norm,voromqa_dark_norm
0,H1111TS097_4,0.8011149,0.0890127685334947,0.0056724895958383,0.0,0.0057,0.0006333333333333,0.26394864628820963,8886.072,0.808,0.634,987.3413333333332,0.0897777777777777,0.0704444444444444
1,H1111TS320_4,0.740918,0.740917980670929,0.0083721168479931,0.0,0.0,0.0,0.4624986026200873,-29385.728,0.374,0.603,-29385.728,0.374,0.603
2,H1111TS119_4,0.0,0.0,0.0532046650292252,0.0001478097285675,0.00715,0.00715,0.5746910917030567,139951.041,0.703,0.63,139951.041,0.703,0.63
3,H1111TS278_5,0.7523676,0.7523676156997681,0.0067046178861788,0.0,0.0,0.0,0.5625248471615721,0.0,0.0,0.0,0.0,0.0,0.0
4,H1111TS390_3,0.7925755,0.0880639420615302,0.006623368569415,0.0,0.00191,0.0002122222222222,0.23587279475982534,8847.121,0.762,0.639,983.0134444444444,0.0846666666666666,0.071
5,H1111TS185_1,0.7693629,0.4747132950640739,0.0246839095864319,0.0,0.0401,0.0247425531914893,0.35639034934497815,42776.246,0.554,0.606,26393.853914893614,0.3418297872340425,0.3739148936170213
6,H1111TS461_2,0.8272261,0.0919140113724602,0.0056717538759689,0.0,0.00089,9.888888888888888e-05,0.25068170305676857,6943.834,0.695,0.636,771.537111111111,0.0772222222222222,0.0706666666666666
7,H1111TS125_5,0.8334052,0.8334051966667175,0.00647068483023,0.0,0.0,0.0,0.356676113537118,0.0,0.0,0.0,0.0,0.0,0.0
8,H1111TS180_1,0.86214864,0.862148642539978,0.0179175559397436,0.0,0.00019,0.00019,0.5064376419213974,75563.2,0.557,0.648,75563.2,0.557,0.648
9,H1111TS239_2,0.8489674,0.4877046612983055,0.0037489825073984,0.0,0.3758,0.2158851063829787,0.47997139737991257,0.0,0.0,0.0,0.0,0.0,0.0
10,H1111TS298_5,0.80377305,0.803773045539856,0.007262818519401,0.0,0.0,0.0,0.4573118340611354,0.0,0.0,0.0,0.0,0.0,0.0
11,H1111TS288_3,0.8659691,0.5343213728133668,0.0082292840857273,0.0,0.0,0.0,0.4983520960698689,34772.613,0.529,0.658,21455.442063829785,0.3264042553191489,0.406
12,H1111TS180_4,0.891748,0.0990831123458014,0.0059252974186307,0.0,0.00268,0.0002977777777777,0.26604248908296946,0.0,0.0,0.0,0.0,0.0,0.0
13,H1111TS248_5,0.6421562,0.642156183719635,0.0066894470618148,0.0,0.0,0.0,0.5458400436681222,0.0,0.0,0.0,0.0,0.0,0.0
14,H1111TS180_5,0.8845119,0.0982790986696879,0.0058953549190535,0.0,0.00289,0.0003211111111111,0.27327999999999997,0.0,0.0,0.0,0.0,0.0,0.0
15,H1111TS397_5,0.48312718,0.4785014910266754,0.0066441552289815,0.0,0.0,0.0,0.5641038864628821,33174.093,0.451,0.647,32856.46870531915,0.446681914893617,0.6408053191489361
16,H1111TS399_5,0.8334052,0.8334051966667175,0.00647068483023,0.0,0.0,0.0,0.356676113537118,24741.136,0.458,0.599,24741.136,0.458,0.599
17,H1111TS086_2,0.02512643,0.0251264292746782,0.0124452716049382,2.328614008941878e-06,1e-05,1e-05,0.5884503056768557,7907.104,0.407,0.582,7907.104,0.407,0.582
18,H1111TS188_2,0.8237713,0.8237712979316711,0.0075604472439217,0.0,0.0,0.0,0.39986462882096063,-130047.298,0.152,0.575,-130047.298,0.152,0.575
19,H1111TS245_2,0.84048235,0.0933869282404581,0.0059411502476609,0.0,0.00304,0.0003377777777777,0.2707551965065502,0.0,0.0,0.0,0.0,0.0,0.0
20,H1111TS054_4,0.8334052,0.8334051966667175,0.0078854318181818,0.0,0.0,0.0,0.36474279475982535,0.0,0.0,0.0,0.0,0.0,0.0
21,H1111TS086_3,0.024916051,0.0249160509556531,0.01234375,2.328614008941878e-06,2e-05,2e-05,0.5878211790393014,10073.29,0.409,0.578,10073.29,0.409,0.578
22,H1111TS439_4,0.8487735,0.7097191009115665,0.0035365473564363,0.0,0.142,0.1187361702127659,0.5287048471615722,123509.778,0.684,0.671,103275.19734893618,0.5719404255319149,0.5610702127659575
23,H1111TS374_3,0.9200573,0.9200572967529296,0.0080292900135857,0.0,0.0,0.0,0.5854069868995633,88260.963,0.614,0.648,88260.963,0.614,0.648
24,H1111TS227_4,0.7975121,0.0886124571164449,0.0067132911283376,0.0,0.00192,0.0002133333333333,0.25093231441048036,8055.175,0.721,0.64,895.0194444444444,0.0801111111111111,0.0711111111111111
25,H1111TS188_4,0.83739465,0.837394654750824,0.0071840326096182,0.0,0.0,0.0,0.4226754585152838,6287.091,0.426,0.602,6287.091,0.426,0.602
