,model,af_plddt_avg,af_plddt_avg_norm,icps,recall,dproqa,dproqa_norm,pairwise,GNN_sum_score,GNN_pcadscore,voromqa_dark,GNN_sum_score_norm,GNN_pcadscore_norm,voromqa_dark_norm
0,T1161TS398_5o,0.9020625,0.9020624756813048,0.4975620512820513,0.0598958333333333,0.19227,0.19227,0.8242796992481203,4783.845,0.742,0.606,4783.845,0.742,0.606
1,T1161TS248_1o,0.84015316,0.840153157711029,0.4802832061068702,0.0373263888888888,0.2537,0.2537,0.7055760902255639,7275.498,0.971,0.697,7275.498,0.971,0.697
2,T1161TS493_2o,0.8943281,0.8943281173706055,0.5015306010928962,0.0577256944444444,0.16478,0.16478,0.7540495488721805,5181.595,0.788,0.573,5181.595,0.788,0.573
3,T1161TS278_4o,0.6622989,0.6622989177703857,0.5165202797202798,0.04296875,0.34033,0.34033,0.6242989849624061,4664.172,0.767,0.612,4664.172,0.767,0.612
4,T1161TS494_1o,0.79833746,0.798337459564209,0.4891736842105263,0.0386284722222222,0.20293,0.20293,0.709161090225564,6757.519,0.976,0.699,6757.519,0.976,0.699
5,T1161TS320_4o,0.9000761,0.9000760912895203,0.5079248554913295,0.0542534722222222,0.27533,0.27533,0.8681041729323308,0.0,0.0,0.0,0.0,0.0,0.0
6,T1161TS461_5o,0.76685625,0.7668562531471252,0.5166676923076924,0.0394965277777777,0.18733,0.18733,0.6914778571428571,0.0,0.0,0.0,0.0,0.0,0.0
7,T1161TS052_2o,0.0,0.0,0.5077820512820513,0.0611979166666666,0.31134,0.31134,0.8296920676691728,0.0,0.0,0.0,0.0,0.0,0.0
8,T1161TS229_4o,0.87305516,0.8730551600456238,0.4911348066298343,0.0551215277777777,0.35003,0.35003,0.8649114661654136,0.0,0.0,0.0,0.0,0.0,0.0
9,T1161TS074_4o,0.8317948,0.831794798374176,0.5081381502890174,0.0542534722222222,0.3698,0.3698,0.8244775563909775,0.0,0.0,0.0,0.0,0.0,0.0
10,T1161TS037_2o,0.9532333,0.9532333016395568,0.5030672514619884,0.0533854166666666,0.39949,0.39949,0.8296815037593985,6727.806,0.864,0.665,6727.806,0.864,0.665
11,T1161TS348_4o,0.8313375,0.8313375115394592,0.5005375722543354,0.0533854166666666,0.41545,0.41545,0.839086917293233,0.0,0.0,0.0,0.0,0.0,0.0
12,T1161TS446_2o,0.85765415,0.8576541543006897,0.4719585714285715,0.0390625,0.60159,0.60159,0.7098593984962406,0.0,0.0,0.0,0.0,0.0,0.0
13,T1161TS446_5o,0.76685625,0.7668562531471252,0.5166676923076924,0.0394965277777777,0.18733,0.18733,0.6914778571428571,0.0,0.0,0.0,0.0,0.0,0.0
14,T1161TS037_5o,0.9375031,0.9375030994415284,0.4629944134078212,0.0533854166666666,0.24942,0.24942,0.7472142857142856,8897.57,0.958,0.697,8897.57,0.958,0.697
15,T1161TS278_5o,0.8680312,0.8680312037467957,0.4930255033557047,0.0451388888888888,0.36479,0.36479,0.7250823684210527,7295.737,0.937,0.678,7295.737,0.937,0.678
16,T1161TS125_2o,0.90552187,0.9055218696594238,0.5154023121387283,0.0551215277777777,0.28533,0.28533,0.8679298872180452,0.0,0.0,0.0,0.0,0.0,0.0
17,T1161TS446_1o,0.8597396,0.8597396016120911,0.4658971428571429,0.0386284722222222,0.31779,0.31779,0.7074481954887218,0.0,0.0,0.0,0.0,0.0,0.0
18,T1161TS348_2o,0.9017167,0.9017167091369628,0.5072936781609196,0.0546875,0.39708,0.39708,0.8718796240601504,0.0,0.0,0.0,0.0,0.0,0.0
19,T1161TS461_1o,0.8597396,0.8597396016120911,0.4658971428571429,0.0386284722222222,0.31779,0.31779,0.7074481954887218,0.0,0.0,0.0,0.0,0.0,0.0
