,model,af_plddt_avg,af_plddt_avg_norm,icps,recall,dproqa,dproqa_norm,pairwise,GNN_sum_score,GNN_pcadscore,voromqa_dark,GNN_sum_score_norm,GNN_pcadscore_norm,voromqa_dark_norm
0,T1110TS125_1o,0.9456055,0.9456055164337158,0.4790520833333333,0.0013778648916144,0.48913,0.48913,0.968011950207469,0.0,0.0,0.0,0.0,0.0,0.0
1,T1110TS399_4o,0.93461436,0.934614360332489,0.4851285714285714,0.0015913369170758,0.65702,0.65702,0.9652678008298756,4842.301,0.855,0.728,4842.301,0.855,0.728
2,T1110TS320_3o,0.9504489,0.9504488706588744,0.4781309278350515,0.0013778648916144,0.55915,0.55915,0.9679227800829875,0.0,0.0,0.0,0.0,0.0,0.0
3,T1110TS187_5o,0.943852,0.9438520073890686,0.483971568627451,0.0014748976304605,0.57628,0.57628,0.9676631120331951,0.0,0.0,0.0,0.0,0.0,0.0
4,T1110TS288_4o,0.9430335,0.9430335164070128,0.4730500000000001,0.0013390517960759,0.63488,0.63488,0.9675627800829875,0.0,0.0,0.0,0.0,0.0,0.0
5,T1110TS291_2o,0.0,0.0,0.4917678899082569,0.0015719303693066,0.56726,0.56726,0.9647830290456432,0.0,0.0,0.0,0.0,0.0,0.0
6,T1110TS398_5o,0.95875424,0.9587542414665222,0.0041860465116279,0.0,0.06361,0.06361,0.5421205394190871,-926.884,0.233,0.703,-926.884,0.233,0.703
7,T1110TS398_3o,0.95875424,0.9587542414665222,0.4597577777777777,0.0012614256049991,0.11532,0.11532,0.83871755186722,-1624.082,0.182,0.707,-1624.082,0.182,0.707
8,T1110TS278_3o,0.8537533,0.8537533283233643,0.5625954545454546,0.0010285470317685,0.04077,0.04077,0.9180463485477178,2143.131,0.641,0.713,2143.131,0.641,0.713
9,T1110TS125_4o,0.9401108,0.9401108026504515,0.476012,0.0014554910826913,0.61039,0.61039,0.9675633609958506,4106.514,0.823,0.728,4106.514,0.823,0.728
10,T1110TS239_4o,0.9596288,0.9596288204193116,0.46303125,0.0013196452483067,0.60028,0.60028,0.9665363900414938,0.0,0.0,0.0,0.0,0.0,0.0
11,T1110TS091_4o,0.60795903,0.6079590320587158,0.5027404255319149,0.0013972714393836,0.04885,0.04885,0.9647364315352698,3770.972,0.76,0.693,3770.972,0.76,0.693
12,T1110TS374_3o,0.94919914,0.9491991400718688,0.4795711340206186,0.0013972714393836,0.57121,0.57121,0.9674572614107885,0.0,0.0,0.0,0.0,0.0,0.0
13,T1110TS494_4o,0.6918223,0.6552501869621781,0.0193839506172839,3.881309553843467e-05,0.09402,0.0890497797356828,0.8332965145228215,5353.301,0.86,0.666,5070.307114537445,0.8145374449339208,0.6307929515418502
14,T1110TS423_3o,0.9481923,0.948192298412323,0.4818208333333333,0.0013778648916144,0.59295,0.59295,0.9683877593360994,0.0,0.0,0.0,0.0,0.0,0.0
15,T1110TS320_1o,0.9510428,0.9510427713394164,0.4787969696969698,0.0014166779871528,0.52869,0.52869,0.9680230290456431,0.0,0.0,0.0,0.0,0.0,0.0
16,T1110TS187_3o,0.9481923,0.948192298412323,0.4818208333333333,0.0013778648916144,0.59295,0.59295,0.9683877593360994,0.0,0.0,0.0,0.0,0.0,0.0
17,T1110TS494_5o,0.7344128,0.7344127893447876,0.4909649350649351,0.0011061732228453,0.20001,0.20001,0.8870491286307054,5649.256,0.829,0.728,5649.256,0.829,0.728
18,T1110TS278_5o,0.87090594,0.8709059357643127,0.5708666666666666,0.0008927011973839,0.03388,0.03388,0.9300009958506225,2558.657,0.717,0.706,2558.657,0.717,0.706
19,T1110TS320_5o,0.94666255,0.9466625452041626,0.4795711340206186,0.0013972714393836,0.55114,0.55114,0.9682274688796682,0.0,0.0,0.0,0.0,0.0,0.0
20,T1110TS131_2o,0.9459971,0.94599711894989,0.4811841121495327,0.0015331172737681,0.38716,0.38716,0.9634802489626558,6243.298,0.924,0.737,6243.298,0.924,0.737
21,T1110TS054_3o,0.9469868,0.9469867944717408,0.4691688679245283,0.0015525238215373,0.62377,0.62377,0.9616469709543569,0.0,0.0,0.0,0.0,0.0,0.0
22,T1110TS461_4o,0.94335294,0.9433529376983644,0.478714953271028,0.0015719303693066,0.65899,0.65899,0.9637897925311204,0.0,0.0,0.0,0.0,0.0,0.0
23,T1110TS086_3o,0.9490051,0.949005126953125,0.4941670212765958,0.0013778648916144,0.5692,0.5692,0.9685047302904564,0.0,0.0,0.0,0.0,0.0,0.0
24,T1110TS447_2o,0.21583876,0.2158387601375579,0.4601603960396039,0.001436084534922,0.61853,0.61853,0.9262097925311203,6463.87,0.887,0.731,6463.87,0.887,0.731
25,T1110TS169_2o,0.9621888,0.9621887803077698,0.4665122448979592,0.0013584583438452,0.43563,0.43563,0.9667641908713693,0.0,0.0,0.0,0.0,0.0,0.0
