,model,af_plddt_avg,af_plddt_avg_norm,icps,recall,dproqa,dproqa_norm,pairwise,GNN_sum_score,GNN_pcadscore,voromqa_dark,GNN_sum_score_norm,GNN_pcadscore_norm,voromqa_dark_norm
0,T1132TS187_3o,0.9611896,0.9611896276474,0.7136568627450981,0.0040369088811995,0.00227,0.00227,0.9017870089285714,0.0,0.0,0.0,0.0,0.0,0.0
1,T1132TS360_2o,0.95913416,0.9591341614723206,0.7166041666666666,0.0038446751249519,0.00268,0.00268,0.902277544642857,0.0,0.0,0.0,0.0,0.0,0.0
2,T1132TS071_2o,0.9608122,0.960812211036682,0.7166041666666666,0.0038446751249519,0.00562,0.00562,0.9027077232142856,0.0,0.0,0.0,0.0,0.0,0.0
3,T1132TS234_2o,0.29746765,0.2974676489830017,0.003375,0.0,0.00015,0.00015,0.3545892857142857,-3481.403,0.183,0.525,-3481.403,0.183,0.525
4,T1132TS493_4o,0.96073335,0.9607333540916444,0.7174980769230769,0.0041330257593233,0.0,0.0,0.40084535714285713,0.0,0.0,0.0,0.0,0.0,0.0
5,T1132TS461_1o,0.958974,0.9589740037918092,0.717640425531915,0.0036524413687043,0.00306,0.00306,0.9014789732142858,0.0,0.0,0.0,0.0,0.0,0.0
6,T1132TS348_2o,0.9610815,0.9610815048217772,0.7291306122448978,0.0039407920030757,0.00991,0.00991,0.9012897767857143,0.0,0.0,0.0,0.0,0.0,0.0
7,T1132TS035_1o,0.9684491,0.9684491157531738,0.7291306122448978,0.0038446751249519,0.00156,0.00156,0.9008561160714285,0.0,0.0,0.0,0.0,0.0,0.0
8,T1132TS350_1o,0.0,0.0,0.7166041666666666,0.0038446751249519,0.00866,0.00866,0.902152455357143,9829.939,0.805,0.629,9829.939,0.805,0.629
9,T1132TS350_4o,0.0,0.0,0.7442958333333335,0.0038446751249519,0.04166,0.04166,0.8998299107142856,0.0,0.0,0.0,0.0,0.0,0.0
10,T1132TS091_3o,0.38735458,0.3873545825481415,0.7970736842105265,0.0038446751249519,0.02456,0.02456,0.6856259375,8298.517,0.675,0.62,8298.517,0.675,0.62
11,T1132TS360_4o,0.95792603,0.9579260349273682,0.7166041666666666,0.0038446751249519,0.00253,0.00253,0.9016553571428572,0.0,0.0,0.0,0.0,0.0,0.0
12,T1132TS086_4o,0.967717,0.9677169919013976,0.7349038461538462,0.0042291426374471,0.00908,0.00908,0.896065,0.0,0.0,0.0,0.0,0.0,0.0
13,T1132TS367_3o,0.9606938,0.9606937766075134,0.7166041666666666,0.0038446751249519,0.00208,0.00208,0.9028543303571429,0.0,0.0,0.0,0.0,0.0,0.0
14,T1132TS071_3o,0.9605615,0.9605615139007568,0.7166041666666666,0.0038446751249519,0.00427,0.00427,0.9025116964285714,0.0,0.0,0.0,0.0,0.0,0.0
15,T1132TS461_2o,0.9598608,0.9598608016967772,0.7166041666666666,0.0038446751249519,0.00244,0.00244,0.901983125,0.0,0.0,0.0,0.0,0.0,0.0
16,T1132TS003_1o,0.9673869,0.9673869013786316,0.7291306122448978,0.0038446751249519,0.00148,0.00148,0.9011074107142857,0.0,0.0,0.0,0.0,0.0,0.0
17,T1132TS399_5o,0.9594925,0.9594925045967102,0.7166041666666666,0.0038446751249519,0.00232,0.00232,0.9025335714285715,0.0,0.0,0.0,0.0,0.0,0.0
18,T1132TS248_3o,0.9640768,0.964076817035675,0.7029297872340425,0.0035563244905805,0.00629,0.00629,0.9014249553571428,13561.292,0.899,0.654,13561.292,0.899,0.654
19,T1132TS399_2o,0.9603417,0.9603416919708252,0.7166041666666666,0.0038446751249519,0.00355,0.00355,0.9025394642857144,0.0,0.0,0.0,0.0,0.0,0.0
20,T1132TS248_2o,0.96843183,0.968431830406189,0.7165220000000001,0.0038446751249519,0.00174,0.00174,0.9002881696428571,0.0,0.0,0.0,0.0,0.0,0.0
21,T1132TS180_5o,0.9790847,0.9790846705436708,0.6852807692307692,0.0039407920030757,0.00281,0.00281,0.9020590178571428,0.0,0.0,0.0,0.0,0.0,0.0
22,T1132TS125_5o,0.9594925,0.9594925045967102,0.7166041666666666,0.0038446751249519,0.00232,0.00232,0.9025335714285715,0.0,0.0,0.0,0.0,0.0,0.0
23,T1132TS314_1o,0.9390596,0.9390596151351928,0.7166041666666666,0.0038446751249519,0.00065,0.00065,0.8834198214285715,11061.751,0.689,0.654,11061.751,0.689,0.654
24,T1132TS169_1o,0.9440147,0.9440147280693054,0.7166041666666666,0.0039407920030757,0.00197,0.00197,0.8994354017857144,0.0,0.0,0.0,0.0,0.0,0.0
25,T1132TS314_4o,0.96025103,0.9602510333061218,0.7136568627450981,0.0040369088811995,0.00834,0.00834,0.9004608035714287,0.0,0.0,0.0,0.0,0.0,0.0
26,T1132TS298_3o,0.96022964,0.9602296352386476,0.7279059999999999,0.0040369088811995,0.00829,0.00829,0.9010378571428571,0.0,0.0,0.0,0.0,0.0,0.0
27,T1132TS035_5o,0.95950973,0.9595097303390504,0.7064777777777776,0.0034602076124567,0.00415,0.00415,0.90150625,0.0,0.0,0.0,0.0,0.0,0.0
28,T1132TS185_3o,0.83457947,0.8345794677734375,0.7023442307692308,0.0040369088811995,0.00516,0.00516,0.8876600446428571,9919.531,0.743,0.64,9919.531,0.743,0.64
29,T1132TS180_1o,0.98201317,0.9820131659507751,0.7020040816326529,0.0038446751249519,0.00271,0.00271,0.8999754464285713,12296.221,0.865,0.656,12296.221,0.865,0.656
30,T1132TS374_5o,0.95041674,0.9504167437553406,0.7020040816326529,0.0038446751249519,0.00369,0.00369,0.8942765178571428,10742.855,0.742,0.659,10742.855,0.742,0.659
31,T1132TS447_2o,0.18279608,0.1827960759401321,0.738511320754717,0.0043252595155709,0.00568,0.00568,0.8870966517857143,14209.279,0.877,0.681,14209.279,0.877,0.681
32,T1132TS444_1o,0.96254903,0.9625490307807922,0.7442958333333335,0.0038446751249519,0.00177,0.00177,0.8960975892857144,16436.896,0.915,0.666,16436.896,0.915,0.666
33,T1132TS494_1o,0.67570084,0.675700843334198,0.7166041666666666,0.0038446751249519,0.00248,0.00248,0.9007100892857142,0.0,0.0,0.0,0.0,0.0,0.0
34,T1132TS239_2o,0.9608212,0.9608212113380432,0.7166041666666666,0.0038446751249519,0.00222,0.00222,0.9027394642857143,0.0,0.0,0.0,0.0,0.0,0.0
