,model,af_plddt_avg,af_plddt_avg_norm,icps,recall,dproqa,dproqa_norm,pairwise,GNN_sum_score,GNN_pcadscore,voromqa_dark,GNN_sum_score_norm,GNN_pcadscore_norm,voromqa_dark_norm
0,H1140TS205_4,0.0,0.0,0.0034636363636363,0.0,0.10777,0.10777,0.6322959874608151,228.214,0.484,0.687,228.214,0.484,0.687
1,H1140TS011_1,0.8320758,0.8320757746696472,0.0363190476190476,0.0,0.21906,0.21906,0.6472944827586207,0.0,0.0,0.0,0.0,0.0,0.0
2,H1140TS239_4,0.8358242,0.835824191570282,0.0540722222222222,0.0,0.18833,0.18833,0.6382842946708464,-1101.273,0.03,0.679,-1101.273,0.03,0.679
3,H1140TS312_3,0.0,0.0,0.0006888888888888,0.0,0.15355,0.151362678062678,0.6498381191222571,411.887,0.571,0.675,406.0196638176638,0.5628660968660968,0.6653846153846155
4,H1140TS245_1,0.90856814,0.9085681438446044,0.0186478260869565,0.0,0.14163,0.14163,0.6514081818181818,0.0,0.0,0.0,0.0,0.0,0.0
5,H1140TS165_4,0.3075735,0.3075734972953796,0.006527659574468,0.0,0.18552,0.18552,0.6234501253918495,-829.955,0.282,0.656,-829.955,0.282,0.656
6,H1140TS350_4,0.0,0.0,0.00058,0.0,0.11711,0.11711,0.6546392789968651,-236.698,0.298,0.673,-236.698,0.298,0.673
7,H1140TS423_4,0.8476846,0.8476846218109131,0.0692941176470588,0.0,0.15903,0.15903,0.6478424451410658,-680.141,0.155,0.689,-680.141,0.155,0.689
8,H1140TS462_3,0.85955673,0.8595567345619202,0.0384,0.0,0.16916,0.16916,0.6392783072100314,-908.673,0.111,0.691,-908.673,0.111,0.691
9,H1140TS348_4,0.8487672,0.8487672209739685,0.035296,0.0,0.2366,0.2366,0.6432296865203762,-663.265,0.192,0.68,-663.265,0.192,0.68
10,H1140TS257_5,0.8565342,0.8565341830253601,0.0147136363636363,0.0,0.15836,0.15836,0.5983472727272727,1048.418,0.619,0.664,1048.418,0.619,0.664
11,H1140TS073_2,0.8429841,0.8429840803146362,0.00055,0.0,0.13484,0.13484,0.606249184952978,274.999,0.518,0.7,274.999,0.518,0.7
12,H1140TS092_1,0.9149259,0.9149258732795716,0.0006,0.0,0.0506,0.0506,0.6361007523510971,-576.602,0.207,0.68,-576.602,0.207,0.68
13,H1140TS187_2,0.8500442,0.8500441908836365,0.0011181818181818,0.0,0.09772,0.09772,0.6449260188087774,205.365,0.45,0.689,205.365,0.45,0.689
14,H1140TS037_3,0.9183706,0.9183706045150756,0.0020142857142857,0.0,0.14692,0.14692,0.6079074921630093,950.003,0.714,0.691,950.003,0.714,0.691
15,H1140TS385_1,0.90856814,0.9085681438446044,0.0186478260869565,0.0,0.14163,0.14163,0.6514081818181818,-558.86,0.196,0.691,-558.86,0.196,0.691
16,H1140TS447_3,0.21054304,0.2105430364608764,0.017373202614379,0.0,0.27842,0.27842,0.6092934169278996,0.0,0.0,0.0,0.0,0.0,0.0
17,H1140TS169_2,0.838094,0.8380939960479736,0.0017375,0.0,0.18088,0.18088,0.6669827586206896,-985.846,0.088,0.684,-985.846,0.088,0.684
18,H1140TS397_2,0.33860114,0.3357071153119079,0.0098416666666666,0.0,0.13355,0.132408547008547,0.6150880250783699,-1042.398,0.109,0.68,-1033.4886153846155,0.108068376068376,0.6741880341880343
19,H1140TS368_5,0.79161817,0.7916181683540344,0.0,0.0,2e-05,2e-05,0.6073891536050157,0.0,0.0,0.0,0.0,0.0,0.0
20,H1140TS225_1,0.91444045,0.9144404530525208,0.0009807692307692,0.0,0.1811,0.1811,0.6572424764890282,-596.861,0.298,0.689,-596.861,0.298,0.689
21,H1140TS165_2,0.16935498,0.1693549752235412,0.0066170454545454,0.0,0.14645,0.14645,0.6313341379310344,-637.683,0.237,0.66,-637.683,0.237,0.66
22,H1140TS374_4,0.90709734,0.907097339630127,0.0150866666666666,0.0,0.16739,0.16739,0.6458537304075235,236.459,0.454,0.687,236.459,0.454,0.687
23,H1140TS086_2,0.87854135,0.8785413503646851,0.0006799999999999,0.0,0.14166,0.14166,0.6400306269592476,328.745,0.465,0.687,328.745,0.465,0.687
