,model,af_plddt_avg,af_plddt_avg_norm,icps,recall,dproqa,dproqa_norm,pairwise,GNN_sum_score,GNN_pcadscore,voromqa_dark,GNN_sum_score_norm,GNN_pcadscore_norm,voromqa_dark_norm
0,H1141TS350_3,0.0,0.0,0.0857894736842105,0.0,0.08396,0.08396,0.7302641346153846,194.865,0.452,0.67,194.865,0.452,0.67
1,H1141TS462_5,0.8801893,0.8801892995834351,0.0419499999999999,0.0,0.22182,0.22182,0.6420588782051282,208.544,0.404,0.693,208.544,0.404,0.693
2,H1141TS147_2,0.20606704,0.2060670405626297,0.00666,0.0,0.22553,0.22553,0.6222851282051283,373.332,0.494,0.658,373.332,0.494,0.658
3,H1141TS461_3,0.8499465,0.8499464988708496,0.073034375,0.0,0.26463,0.26463,0.6426869871794871,-866.121,0.152,0.683,-866.121,0.152,0.683
4,H1141TS434_2,0.8902639,0.8902639150619507,0.0121047619047619,0.0,0.17831,0.17831,0.6585705448717949,326.819,0.564,0.685,326.819,0.564,0.685
5,H1141TS493_1,0.91880435,0.9188043475151062,0.0055230769230769,0.0,0.2166,0.2166,0.6153298717948718,-1343.604,0.11,0.655,-1343.604,0.11,0.655
6,H1141TS011_2,0.8902639,0.8902639150619507,0.0121047619047619,0.0,0.17831,0.17831,0.6585705448717949,0.0,0.0,0.0,0.0,0.0,0.0
7,H1141TS360_2,0.8805875,0.8805875182151794,0.0756095238095238,0.0,0.19257,0.19257,0.7442866025641026,138.817,0.404,0.685,138.817,0.404,0.685
8,H1141TS003_3,0.91410553,0.9141055345535278,0.08341,0.0,0.11457,0.11457,0.7462607692307693,0.0,0.0,0.0,0.0,0.0,0.0
9,H1141TS350_2,0.0,0.0,0.0183423076923076,0.0,0.21142,0.21142,0.6546182692307692,-287.848,0.25,0.675,-287.848,0.25,0.675
10,H1141TS180_2,0.94061476,0.9406147599220276,0.077005,0.0,0.18326,0.18326,0.7490630769230768,482.952,0.458,0.681,482.952,0.458,0.681
11,H1141TS131_2,0.8549275,0.8549274802207947,0.0544023809523809,0.0,0.2303,0.2303,0.6425290064102563,-1199.325,0.073,0.681,-1199.325,0.073,0.681
12,H1141TS439_2,0.8925439,0.8925439119338989,0.0781318181818181,0.0,0.15872,0.15872,0.7469238141025641,599.245,0.65,0.683,599.245,0.65,0.683
13,H1141TS374_4,0.91892254,0.9189225435256958,0.077005,0.0,0.19781,0.19781,0.7517858333333333,0.0,0.0,0.0,0.0,0.0,0.0
14,H1141TS150_5,0.8783398,0.8783398270606995,0.065316129032258,0.0,0.22284,0.22284,0.6969627564102564,-372.659,0.288,0.687,-372.659,0.288,0.687
15,H1141TS125_5,0.8405808,0.8405808210372925,0.0148966101694915,0.0,0.21561,0.21561,0.6208078205128206,0.0,0.0,0.0,0.0,0.0,0.0
16,H1141TS003_2,0.91129684,0.911296844482422,0.08341,0.0,0.17738,0.17738,0.7483432692307692,0.0,0.0,0.0,0.0,0.0,0.0
17,H1141TS367_2,0.9228249,0.9228249192237854,0.083045,0.0,0.1622,0.1622,0.7522816987179487,545.006,0.55,0.681,545.006,0.55,0.681
18,H1141TS374_1,0.93806714,0.9380671381950378,0.0391613636363636,0.0,0.2359,0.2359,0.6678866025641026,0.0,0.0,0.0,0.0,0.0,0.0
19,H1141TS444_4,0.91834104,0.9183410406112672,0.0260052631578947,0.0,0.20404,0.20404,0.6429288461538462,264.387,0.563,0.684,264.387,0.563,0.684
20,H1141TS446_2,0.8738885,0.8738884925842285,0.072495652173913,0.0,0.18032,0.18032,0.7479298717948719,0.0,0.0,0.0,0.0,0.0,0.0
21,H1141TS494_4,0.6568847,0.6568846702575684,0.052756862745098,0.0,0.09303,0.09303,0.6298801602564102,302.242,0.476,0.69,302.242,0.476,0.69
22,H1141TS188_2,0.91193086,0.9119308590888976,0.078195,0.0,0.1905,0.1905,0.7492917307692307,492.34,0.517,0.683,492.34,0.517,0.683
23,H1141TS169_1,0.8624211,0.8624210953712463,0.0245782608695652,0.0,0.01997,0.01997,0.6339602884615385,-1797.434,0.051,0.678,-1797.434,0.051,0.678
24,H1141TS348_2,0.8702687,0.870268702507019,0.0501275862068965,0.0,0.24519,0.24519,0.6359263461538461,-1074.601,0.053,0.686,-1074.601,0.053,0.686
25,H1141TS350_1,0.0,0.0,0.0827444444444444,0.0,0.20302,0.20302,0.7523070192307691,696.106,0.562,0.672,696.106,0.562,0.672
26,H1141TS397_5,0.33080232,0.3279340932134948,0.0200897058823529,0.0,0.17838,0.1768333526011561,0.6472576602564103,-1108.016,0.178,0.678,-1098.4089248554917,0.1764566473988439,0.6721213872832371
27,H1141TS185_3,0.9461543,0.9461542963981628,0.0585333333333333,0.0,0.12955,0.12955,0.6476046474358974,-499.968,0.077,0.678,-499.968,0.077,0.678
28,H1141TS439_4,0.8902345,0.8902344703674316,0.0751571428571428,0.0,0.11878,0.11878,0.7455148717948717,-22.971,0.332,0.677,-22.971,0.332,0.677
29,H1141TS312_2,0.0,0.0,0.0051037037037037,0.0,0.16544,0.1644836994219653,0.6404938461538462,-936.304,0.155,0.686,-930.891838150289,0.1541040462427745,0.682034682080925
30,H1141TS439_1,0.9335708,0.9335708022117616,0.08341,0.0,0.12545,0.12545,0.7470020833333333,-78.388,0.315,0.677,-78.388,0.315,0.677
31,H1141TS399_1,0.85781014,0.8578101396560669,0.0135903225806451,0.0,0.18831,0.18831,0.6474446794871794,-775.861,0.056,0.682,-775.861,0.056,0.682
