,model,af_plddt_avg,af_plddt_avg_norm,icps,recall,dproqa,dproqa_norm,pairwise,GNN_sum_score,GNN_pcadscore,voromqa_dark,GNN_sum_score_norm,GNN_pcadscore_norm,voromqa_dark_norm
0,T1181TS493_5o,0.5468619,0.5468618869781494,0.003035294117647,0.0,0.0,0.0,0.6117191166077739,-1339.218,0.268,0.57,-1339.218,0.268,0.57
1,T1181TS073_1o,0.7886117,0.7886117100715637,0.003090625,0.0,0.00274,0.00274,0.7047426148409894,10315.235,0.644,0.683,10315.235,0.644,0.683
2,T1181TS071_3o,0.7988656,0.7988656163215637,0.0080862745098039,0.0,5e-05,5e-05,0.8087369611307421,415.905,0.387,0.691,415.905,0.387,0.691
3,T1181TS433_4o,0.76247245,0.7624724507331848,0.0010833333333333,0.0,6e-05,6e-05,0.4522980212014135,0.0,0.0,0.0,0.0,0.0,0.0
4,T1181TS367_2o,0.822021,0.8220210075378418,0.005294495412844,0.0,0.00021,0.00021,0.8186936395759716,6934.219,0.511,0.699,6934.219,0.511,0.699
5,T1181TS446_5o,0.7944893,0.794489324092865,0.0041864406779661,0.0,0.00035,0.00035,0.769055371024735,0.0,0.0,0.0,0.0,0.0,0.0
6,T1181TS037_3o,0.6734296,0.6734296083450317,0.0026586206896551,0.0,0.0,0.0,0.7116280565371025,-555.82,0.343,0.647,-555.82,0.343,0.647
7,T1181TS367_3o,0.79175884,0.7917588353157043,0.0035835616438356,0.0,0.00042,0.00042,0.8179587632508833,-993.483,0.396,0.694,-993.483,0.396,0.694
8,T1181TS180_2o,0.8981141,0.8981140851974487,0.0035511627906976,0.0,0.00034,0.00034,0.7951456183745583,-1128.553,0.305,0.685,-1128.553,0.305,0.685
9,T1181TS188_4o,0.6180675,0.6180675029754639,0.0056890909090909,0.0,0.0,0.0,0.7221166784452296,2818.762,0.438,0.626,2818.762,0.438,0.626
10,T1181TS229_4o,0.78702426,0.7870242595672607,0.0048647058823529,0.0,0.00064,0.00064,0.8143793639575972,0.0,0.0,0.0,0.0,0.0,0.0
11,T1181TS477_1o,0.78320175,0.7832017540931702,0.0033957746478873,0.0,2e-05,2e-05,0.8013054416961131,1683.43,0.415,0.689,1683.43,0.415,0.689
12,T1181TS291_5o,0.0,0.0,0.0054599999999999,0.0,0.0,0.0,0.7492585512367492,0.0,0.0,0.0,0.0,0.0,0.0
13,T1181TS239_4o,0.78702426,0.7870242595672607,0.0048647058823529,0.0,0.00064,0.00064,0.8143793639575972,0.0,0.0,0.0,0.0,0.0,0.0
14,T1181TS158_4o,0.83188784,0.8318878412246704,0.0056166666666666,0.0,0.00062,0.00062,0.8075242402826855,7250.429,0.527,0.698,7250.429,0.527,0.698
15,T1181TS433_5o,0.76041716,0.7604171633720398,0.00155,0.0,2e-05,2e-05,0.449793816254417,0.0,0.0,0.0,0.0,0.0,0.0
16,T1181TS398_5o,0.77018315,0.7701831459999084,0.0028409836065573,0.0,1e-05,1e-05,0.8107919434628975,-5067.029,0.235,0.682,-5067.029,0.235,0.682
17,T1181TS314_4o,0.7162503,0.7162503004074097,0.0049071428571428,0.0,6e-05,6e-05,0.7785626501766785,0.0,0.0,0.0,0.0,0.0,0.0
18,T1181TS291_2o,0.0,0.0,0.0049263888888888,0.0,2e-05,2e-05,0.7838492226148409,0.0,0.0,0.0,0.0,0.0,0.0
19,T1181TS350_1o,0.0,0.0,0.0059224489795918,0.0,1e-05,1e-05,0.789301625441696,0.0,0.0,0.0,0.0,0.0,0.0
20,T1181TS131_3o,0.70815426,0.7081542611122131,0.0020892857142857,0.0,0.0,0.0,0.669056996466431,2506.932,0.503,0.668,2506.932,0.503,0.668
21,T1181TS462_1o,0.82292485,0.8229248523712158,0.0044052083333333,0.0,0.00015,0.00015,0.8126366431095406,12513.542,0.626,0.697,12513.542,0.626,0.697
22,T1181TS098_2o,0.8513284,0.8513283729553223,0.0013825,0.0,0.0,0.0,0.3440960424028269,-10322.773,0.086,0.671,-10322.773,0.086,0.671
23,T1181TS150_3o,0.62388885,0.6238888502120972,0.0076731707317073,0.0,3e-05,3e-05,0.7823308833922261,-3304.477,0.293,0.663,-3304.477,0.293,0.663
24,T1181TS347_1o,0.77018315,0.7701831459999084,0.0062380368098159,0.0,0.0,0.0,0.7772996819787985,0.0,0.0,0.0,0.0,0.0,0.0
25,T1181TS298_4o,0.6346708,0.6346707940101624,0.0053257575757575,0.0,0.0,0.0,0.7366244169611308,2693.397,0.43,0.656,2693.397,0.43,0.656
26,T1181TS348_4o,0.6766808,0.6766808032989502,0.0083239999999999,0.0,2e-05,2e-05,0.745739187279152,8567.438,0.548,0.672,8567.438,0.548,0.672
27,T1181TS360_4o,0.62358004,0.6235800385475159,0.0084698630136986,0.0,0.0,0.0,0.7607805653710248,2616.648,0.405,0.639,2616.648,0.405,0.639
28,T1181TS098_5o,0.6514736,0.6514735817909241,0.006635294117647,0.0,0.0,0.0,0.7507659717314488,0.0,0.0,0.0,0.0,0.0,0.0
29,T1181TS494_2o,0.674345,0.6743450164794922,0.0046170731707317,0.0,0.00044,0.00044,0.8056839222614841,10337.413,0.627,0.696,10337.413,0.627,0.696
30,T1181TS304_3o,0.6729549,0.6729549169540405,0.0040716981132075,0.0,0.0,0.0,0.789300777385159,-1682.653,0.325,0.641,-1682.653,0.325,0.641
31,T1181TS188_3o,0.66996765,0.6699676513671875,0.0091262499999999,0.0,2e-05,2e-05,0.7856166077738516,1666.529,0.401,0.674,1666.529,0.401,0.674
32,T1181TS188_5o,0.59334797,0.59334796667099,0.0042785714285714,0.0,0.0,0.0,0.5359744876325089,2558.711,0.442,0.631,2558.711,0.442,0.631
33,T1181TS278_2o,0.8114181,0.8114181160926819,0.0076475,0.0,0.00267,0.00267,0.79127074204947,9926.702,0.517,0.712,9926.702,0.517,0.712
34,T1181TS347_2o,0.77018315,0.7701831459999084,0.0062380368098159,0.0,0.0,0.0,0.7772996819787985,0.0,0.0,0.0,0.0,0.0,0.0
35,T1181TS423_1o,0.6748035,0.6748034954071045,0.00164375,0.0,0.0,0.0,0.6867251236749117,-3250.189,0.273,0.655,-3250.189,0.273,0.655
36,T1181TS304_2o,0.6729549,0.6729549169540405,0.0093229508196721,0.0,5e-05,5e-05,0.7757236749116608,72.657,0.314,0.644,72.657,0.314,0.644
37,T1181TS119_2o,0.7694213,0.7694212794303894,0.005404054054054,0.0,0.00052,0.00052,0.7891302120141342,8083.74,0.535,0.693,8083.74,0.535,0.693
38,T1181TS374_1o,0.86378413,0.86378413438797,0.0066030769230769,0.0,0.00154,0.00154,0.8244305653710248,8434.036,0.576,0.699,8434.036,0.576,0.699
39,T1181TS399_4o,0.5658942,0.5658941864967346,0.001685,0.0,0.0,0.0,0.6595314487632509,-2094.802,0.286,0.607,-2094.802,0.286,0.607
40,T1181TS439_4o,0.78702426,0.7870242595672607,0.0048647058823529,0.0,0.00064,0.00064,0.8143793639575972,6356.724,0.518,0.687,6356.724,0.518,0.687
41,T1181TS003_1o,0.8316601,0.8316600918769836,0.0042882352941176,0.0,0.01271,0.01271,0.8114875265017668,0.0,0.0,0.0,0.0,0.0,0.0
42,T1181TS229_5o,0.7115621,0.7115620970726013,0.0030694915254237,0.0,0.0,0.0,0.7446367491166078,0.0,0.0,0.0,0.0,0.0,0.0
43,T1181TS086_5o,0.83188784,0.8318878412246704,0.0056166666666666,0.0,0.00062,0.00062,0.8075242402826855,0.0,0.0,0.0,0.0,0.0,0.0
44,T1181TS185_2o,0.85571104,0.855711042881012,0.0049949152542372,0.0,0.00246,0.00246,0.7987255830388693,5429.061,0.459,0.701,5429.061,0.459,0.701
45,T1181TS360_1o,0.79386276,0.7938627600669861,0.0044826530612244,0.0,0.00421,0.00421,0.8205958657243817,0.0,0.0,0.0,0.0,0.0,0.0
46,T1181TS493_3o,0.6850102,0.6850101947784424,0.0036116883116883,0.0,0.0,0.0,0.7412283038869257,-76.695,0.402,0.632,-76.695,0.402,0.632
47,T1181TS131_2o,0.773585,0.7735850214958191,0.0103279999999999,0.0,2e-05,2e-05,0.7824300706713782,-4772.624,0.251,0.684,-4772.624,0.251,0.684
48,T1181TS304_1o,0.6729549,0.6729549169540405,0.00389375,0.0,0.00045,0.00045,0.7658910954063604,2264.602,0.42,0.621,2264.602,0.42,0.621
49,T1181TS073_2o,0.6754207,0.6754207015037537,0.0046384615384615,0.0,0.00042,0.00042,0.7040382685512367,11346.748,0.675,0.67,11346.748,0.675,0.67
50,T1181TS347_3o,0.77018315,0.7701831459999084,0.0062380368098159,0.0,0.0,0.0,0.7772996819787985,0.0,0.0,0.0,0.0,0.0,0.0
51,T1181TS165_2o,0.72575086,0.7257508635520935,0.0018876811594202,0.0,0.0,0.0,0.6598318727915194,-12687.325,0.166,0.644,-12687.325,0.166,0.644
52,T1181TS046_1o,0.6729549,0.6729549169540405,0.00389375,0.0,0.00045,0.00045,0.7658910954063604,0.0,0.0,0.0,0.0,0.0,0.0
53,T1181TS462_2o,0.82292485,0.8229248523712158,0.0044440860215053,0.0,0.0,0.0,0.812095371024735,1216.98,0.432,0.692,1216.98,0.432,0.692
54,T1181TS314_5o,0.6736722,0.6736721992492676,0.0086363636363636,0.0,2e-05,2e-05,0.7600311660777385,0.0,0.0,0.0,0.0,0.0,0.0
55,T1181TS320_1o,0.83454233,0.8345423340797424,0.0064374193548387,0.0,0.00011,0.00011,0.8040066431095406,14330.309,0.64,0.701,14330.309,0.64,0.701
56,T1181TS367_1o,0.8316601,0.8316600918769836,0.0042882352941176,0.0,0.01271,0.01271,0.8114875265017668,6424.194,0.506,0.701,6424.194,0.506,0.701
57,T1181TS187_4o,0.6243459,0.6243458986282349,0.0023846153846153,0.0,0.0,0.0,0.630725441696113,0.0,0.0,0.0,0.0,0.0,0.0
58,T1181TS325_2o,0.77018315,0.7701831459999084,0.0062380368098159,0.0,0.0,0.0,0.7772996819787985,0.0,0.0,0.0,0.0,0.0,0.0
59,T1181TS125_1o,0.7046984,0.704698383808136,0.0077071428571428,0.0,1e-05,1e-05,0.7877057243816254,0.0,0.0,0.0,0.0,0.0,0.0
60,T1181TS298_5o,0.6094416,0.6094415783882141,0.00165,0.0,0.0,0.0,0.7148356183745582,-4611.15,0.166,0.64,-4611.15,0.166,0.64
61,T1181TS444_4o,0.77018315,0.7701831459999084,0.0039696629213483,0.0,0.0,0.0,0.6738165017667844,-7571.367,0.145,0.651,-7571.367,0.145,0.651
62,T1181TS399_5o,0.5725616,0.5725616216659546,0.0059274509803921,0.0,0.0,0.0,0.6776421201413427,4479.538,0.411,0.621,4479.538,0.411,0.621
63,T1181TS091_1o,0.6899238,0.6899238228797913,0.0004105263157894,0.0,0.00091,0.00091,0.2589014840989399,-2062.464,0.245,0.57,-2062.464,0.245,0.57
64,T1181TS035_3o,0.6729549,0.6729549169540405,0.0040716981132075,0.0,0.0,0.0,0.789300777385159,0.0,0.0,0.0,0.0,0.0,0.0
65,T1181TS239_1o,0.84704465,0.8470446467399597,0.0074558282208588,0.0,0.0137,0.0137,0.778231554770318,0.0,0.0,0.0,0.0,0.0,0.0
66,T1181TS131_1o,0.7679162,0.767916202545166,0.0048830188679245,0.0,4e-05,4e-05,0.7654938869257951,4007.338,0.515,0.69,4007.338,0.515,0.69
67,T1181TS390_2o,0.72188514,0.7218851447105408,0.0045156626506024,0.0,2e-05,2e-05,0.761027667844523,2451.816,0.443,0.668,2451.816,0.443,0.668
68,T1181TS122_3o,0.0,0.0,0.0044052083333333,0.0,0.00015,0.00015,0.8126366431095406,0.0,0.0,0.0,0.0,0.0,0.0
69,T1181TS433_2o,0.78292054,0.7829205393791199,0.0012499999999999,0.0,1e-05,1e-05,0.6572890459363957,0.0,0.0,0.0,0.0,0.0,0.0
70,T1181TS248_4o,0.6729549,0.6729549169540405,0.0053591836734693,0.0,5e-05,5e-05,0.7815749116607774,0.0,0.0,0.0,0.0,0.0,0.0
71,T1181TS086_2o,0.8324817,0.8324816823005676,0.0040634615384615,0.0,0.00049,0.00049,0.8053651236749115,0.0,0.0,0.0,0.0,0.0,0.0
72,T1181TS131_4o,0.7227687,0.7227687239646912,0.0067267857142857,0.0,0.00023,0.00023,0.7417471024734983,-27.867,0.327,0.678,-27.867,0.327,0.678
73,T1181TS180_1o,0.9028531,0.9028530716896056,0.0037977777777777,0.0,0.00051,0.00051,0.8187244169611307,947.028,0.37,0.686,947.028,0.37,0.686
74,T1181TS298_3o,0.6904352,0.6904351711273193,0.0051195652173913,0.0,9e-05,9e-05,0.6384724734982331,8231.498,0.624,0.683,8231.498,0.624,0.683
75,T1181TS462_4o,0.79278696,0.7927869558334351,0.0047675324675324,0.0,0.00112,0.00112,0.7944445583038869,0.0,0.0,0.0,0.0,0.0,0.0
76,T1181TS125_4o,0.5658942,0.5658941864967346,0.001685,0.0,0.0,0.0,0.6595314487632509,0.0,0.0,0.0,0.0,0.0,0.0
77,T1181TS439_5o,0.7115621,0.7115620970726013,0.0030694915254237,0.0,0.0,0.0,0.7446367491166078,8402.354,0.579,0.644,8402.354,0.579,0.644
78,T1181TS456_3o,0.77018315,0.7701831459999084,0.0062380368098159,0.0,0.0,0.0,0.7772996819787985,0.0,0.0,0.0,0.0,0.0,0.0
79,T1181TS119_4o,0.7911957,0.7911956906318665,0.0065666666666666,0.0,0.00033,0.00033,0.7887420494699646,5238.562,0.471,0.687,5238.562,0.471,0.687
80,T1181TS003_5o,0.83188784,0.8318878412246704,0.0056166666666666,0.0,0.00062,0.00062,0.8075242402826855,0.0,0.0,0.0,0.0,0.0,0.0
81,T1181TS054_4o,0.5658942,0.5658941864967346,0.001685,0.0,0.0,0.0,0.6595314487632509,0.0,0.0,0.0,0.0,0.0,0.0
82,T1181TS367_4o,0.8154491,0.8154491186141968,0.0069421487603305,0.0,6e-05,6e-05,0.8034235335689045,6784.753,0.511,0.692,6784.753,0.511,0.692
83,T1181TS122_1o,0.0,0.0,0.0044052083333333,0.0,0.00015,0.00015,0.8126366431095406,0.0,0.0,0.0,0.0,0.0,0.0
84,T1181TS439_2o,0.84704465,0.8470446467399597,0.0074558282208588,0.0,0.0137,0.0137,0.778231554770318,10516.99,0.549,0.695,10516.99,0.549,0.695
85,T1181TS003_4o,0.8294633,0.8294633030891418,0.0096370689655172,0.0,0.00026,0.00026,0.8025904240282686,10078.11,0.631,0.7,10078.11,0.631,0.7
86,T1181TS348_5o,0.6850102,0.6850101947784424,0.0038190476190476,0.0,1e-05,1e-05,0.7441839929328621,3544.971,0.496,0.652,3544.971,0.496,0.652
87,T1181TS399_2o,0.66359895,0.6635989546775818,0.00819009009009,0.0,1e-05,1e-05,0.7576731802120141,20.859,0.365,0.66,20.859,0.365,0.66
88,T1181TS054_2o,0.66359895,0.6635989546775818,0.00819009009009,0.0,1e-05,1e-05,0.7576731802120141,0.0,0.0,0.0,0.0,0.0,0.0
89,T1181TS320_2o,0.7701143,0.7701143026351929,0.0073149606299212,0.0,5e-05,5e-05,0.8091587279151944,0.0,0.0,0.0,0.0,0.0,0.0
90,T1181TS325_1o,0.77018315,0.7701831459999084,0.0062380368098159,0.0,0.0,0.0,0.7772996819787985,0.0,0.0,0.0,0.0,0.0,0.0
91,T1181TS086_4o,0.8316601,0.8316600918769836,0.0042882352941176,0.0,0.01271,0.01271,0.8114875265017668,0.0,0.0,0.0,0.0,0.0,0.0
92,T1181TS441_5o,0.76041716,0.7604171633720398,0.00155,0.0,2e-05,2e-05,0.449793816254417,-609.953,0.057,0.673,-609.953,0.057,0.673
93,T1181TS314_3o,0.6850102,0.6850101947784424,0.0038190476190476,0.0,1e-05,1e-05,0.7441839929328621,0.0,0.0,0.0,0.0,0.0,0.0
94,T1181TS374_2o,0.8309994,0.8309993743896484,0.0031112068965517,0.0,0.00068,0.00068,0.7947065017667844,13434.098,0.706,0.696,13434.098,0.706,0.696
95,T1181TS147_2o,0.6404897,0.6404896974563599,0.0106454545454545,0.0,0.0,0.0,0.7477155830388692,1283.084,0.4,0.636,1283.084,0.4,0.636
96,T1181TS461_5o,0.7944893,0.794489324092865,0.0041864406779661,0.0,0.00035,0.00035,0.769055371024735,1928.654,0.445,0.688,1928.654,0.445,0.688
97,T1181TS180_5o,0.84007746,0.8400774598121643,0.0042113636363636,0.0,0.00017,0.00017,0.8004069964664311,-3468.04,0.287,0.683,-3468.04,0.287,0.683
98,T1181TS312_2o,0.0,0.0,0.0036259259259259,0.0,0.0,0.0,0.2682026501766785,-2539.525,0.1,0.662,-2528.451489825581,0.099563953488372,0.6591133720930232
99,T1181TS494_1o,0.6683215,0.6683214902877808,0.0043287499999999,0.0,0.0,0.0,0.8054054416961131,10612.134,0.61,0.693,10612.134,0.61,0.693
100,T1181TS390_1o,0.76967347,0.7696734666824341,0.0073149606299212,0.0,5e-05,5e-05,0.8091587279151944,4290.071,0.47,0.686,4290.071,0.47,0.686
101,T1181TS150_2o,0.62388885,0.6238888502120972,0.0100842105263157,0.0,0.0,0.0,0.7508725441696112,-9130.071,0.146,0.655,-9130.071,0.146,0.655
102,T1181TS073_3o,0.7993539,0.7993538975715637,0.0049710144927536,0.0,0.00044,0.00044,0.7584833215547703,11623.083,0.705,0.684,11623.083,0.705,0.684
103,T1181TS439_1o,0.84664726,0.8466472625732422,0.0051588957055214,0.0,0.00387,0.00387,0.7786389399293285,13572.723,0.569,0.692,13572.723,0.569,0.692
104,T1181TS390_4o,0.71579504,0.7157950401306152,0.0049071428571428,0.0,6e-05,6e-05,0.7785626501766785,3350.766,0.436,0.668,3350.766,0.436,0.668
