,model,af_plddt_avg,af_plddt_avg_norm,icps,recall,dproqa,dproqa_norm,pairwise,GNN_sum_score,GNN_pcadscore,voromqa_dark,GNN_sum_score_norm,GNN_pcadscore_norm,voromqa_dark_norm
0,T1192TS423_4o,0.5244531,0.1048906207084655,0.00031875,0.0,0.0,0.0,0.14442362790697674,-254.708,0.29,0.389,-50.9416,0.0579999999999999,0.0778
1,T1192TS320_4o,0.9094506,0.4264409467934421,0.0112868852459016,0.0,0.0,0.0,0.5558563255813954,78078.135,0.894,0.647,36610.80014354067,0.4191961722488038,0.303377990430622
2,T1192TS278_2o,0.7289346,0.3383093533333408,0.002,0.0,0.0,0.0,0.2895366511627907,-6620.358,0.162,0.573,-3072.606344497607,0.0751866028708133,0.2659377990430621
3,T1192TS165_2o,0.49996623,0.4999662339687347,0.0042505747126436,0.0,0.0,0.0,0.6063643255813954,-5597.302,0.403,0.4,-5597.302,0.403,0.4
4,T1192TS185_1o,0.7500013,0.3947375322643079,0.0043055555555555,0.0,0.0,0.0,0.570237488372093,29115.38,0.617,0.574,15323.884210526316,0.3247368421052631,0.3021052631578947
5,T1192TS188_5o,0.6647935,0.6647934913635254,0.0118582781456953,0.0,0.0,0.0,0.5117084186046511,-141073.166,0.079,0.386,-141073.166,0.079,0.386
6,T1192TS158_2o,0.84589213,0.4452063849097804,0.0044544642857142,0.0,0.0,0.0,0.5806074418604651,74688.917,0.833,0.612,39309.95631578947,0.4384210526315789,0.3221052631578947
7,T1192TS229_2o,0.7569053,0.4617484591223977,0.0117302631578947,0.0,0.0,0.0,0.5782727906976745,0.0,0.0,0.0,0.0,0.0,0.0
8,T1192TS165_4o,0.49996623,0.4999662339687347,0.0065470588235294,0.0,0.0,0.0,0.5374299534883721,-34016.284,0.166,0.391,-34016.284,0.166,0.391
9,T1192TS229_5o,0.9174142,0.432369844765184,0.0104302631578947,0.0,0.0,0.0,0.5489207906976744,0.0,0.0,0.0,0.0,0.0,0.0
10,T1192TS444_1o,0.5370058,0.5370057821273804,0.007,0.0,0.0,0.0,0.5897821860465116,0.0,0.0,0.0,0.0,0.0,0.0
11,T1192TS131_3o,0.46625707,0.2331285327672958,0.0120945054945054,0.0,0.0,0.0,0.32166651162790694,20507.583,0.659,0.403,10253.7915,0.3295,0.2015
12,T1192TS074_2o,0.87440276,0.4434769986348859,0.0033786666666666,0.0,0.0,0.0,0.5572734883720931,0.0,0.0,0.0,0.0,0.0,0.0
13,T1192TS447_1o,0.0,0.0,0.0124779999999999,0.0,0.0,0.0,0.21746320930232554,-17264.076,0.25,0.437,-17264.076,0.25,0.437
14,T1192TS169_4o,0.6647935,0.6647934913635254,0.0118582781456953,0.0,0.0,0.0,0.5117084186046511,0.0,0.0,0.0,0.0,0.0,0.0
