,model,af_plddt_avg,af_plddt_avg_norm,icps,recall,dproqa,dproqa_norm,pairwise,GNN_sum_score,GNN_pcadscore,voromqa_dark,GNN_sum_score_norm,GNN_pcadscore_norm,voromqa_dark_norm
0,T1109TS288_1o,0.94211143,0.9421114325523376,0.481156,0.001436084534922,0.52783,0.52783,0.9479965020576132,0.0,0.0,0.0,0.0,0.0,0.0
1,T1109TS098_2o,0.5991628,0.5991628170013428,0.084432782369146,0.0008538881018455,0.20182,0.20182,0.49968374485596706,-13245.706,0.216,0.291,-13245.706,0.216,0.291
2,T1109TS461_2o,0.95526236,0.9552623629570008,0.5094180851063831,0.0014166779871528,0.44384,0.44384,0.9472321399176955,5302.449,0.932,0.729,5302.449,0.932,0.729
3,T1109TS119_4o,0.9080359,0.9080358743667604,0.5101746031746034,0.0009509208406916,0.20902,0.20902,0.8816235390946502,0.0,0.0,0.0,0.0,0.0,0.0
4,T1109TS461_4o,0.9468742,0.94687420129776,0.5201381443298969,0.0014943041782297,0.45763,0.45763,0.94906670781893,5248.544,0.963,0.728,5248.544,0.963,0.728
5,T1109TS073_5o,0.9379088,0.9379088282585144,0.4998045977011494,0.0012808321527683,0.50103,0.50103,0.8804738683127572,5456.377,0.924,0.709,5456.377,0.924,0.709
6,T1109TS312_5o,0.0,0.0,0.2221116279069767,0.0002522851209998,0.58069,0.5640623127753305,0.9164990946502056,0.0,0.0,0.0,0.0,0.0,0.0
7,T1109TS447_4o,0.21470484,0.2147048413753509,0.5579326530612245,0.0015913369170758,0.56712,0.56712,0.9346269135802469,0.0,0.0,0.0,0.0,0.0,0.0
8,T1109TS444_1o,0.95524055,0.9552405476570128,0.4732509803921568,0.001436084534922,0.6514,0.6514,0.9366658024691357,7282.473,0.942,0.724,7282.473,0.942,0.724
9,T1109TS239_4o,0.8615342,0.8615341782569885,0.5413690476190476,0.0013390517960759,0.0969,0.0969,0.9331955555555557,1832.934,0.599,0.7,1832.934,0.599,0.7
10,T1109TS399_2o,0.8969267,0.8969267010688782,0.5073722222222222,0.0013584583438452,0.42083,0.42083,0.9468000823045267,4286.572,0.835,0.731,4286.572,0.835,0.731
11,T1109TS180_1o,0.9778612,0.977861225605011,0.4933829787234042,0.0013972714393836,0.61285,0.61285,0.9488551851851851,0.0,0.0,0.0,0.0,0.0,0.0
12,T1109TS158_3o,0.9690163,0.9690163135528564,0.4892294117647059,0.0014166779871528,0.48976,0.48976,0.9493601646090536,0.0,0.0,0.0,0.0,0.0,0.0
13,T1109TS278_3o,0.73887753,0.738877534866333,0.3440590909090909,0.0012032059616914,0.03259,0.03259,0.7803625925925926,5243.074,0.629,0.696,5243.074,0.629,0.696
14,T1109TS037_5o,0.9281405,0.9281405210494996,0.5129318840579711,0.0010091404839993,0.34787,0.34787,0.9217536625514403,3145.006,0.822,0.726,3145.006,0.822,0.726
15,T1109TS091_1o,0.6097881,0.6097881197929382,0.4959065217391304,0.0013584583438452,0.09994,0.09994,0.9409931687242798,4270.98,0.807,0.696,4270.98,0.807,0.696
16,T1109TS125_2o,0.94994384,0.9499438405036926,0.4818717171717172,0.0014166779871528,0.62552,0.62552,0.9387934979423869,6308.389,0.939,0.734,6308.389,0.939,0.734
17,T1109TS291_3o,0.0,0.0,0.4769166666666666,0.0013584583438452,0.69996,0.69996,0.9455880658436213,0.0,0.0,0.0,0.0,0.0,0.0
18,T1109TS158_4o,0.9500092,0.9500092267990112,0.4773065217391305,0.0013196452483067,0.51739,0.51739,0.9495283950617283,0.0,0.0,0.0,0.0,0.0,0.0
19,T1109TS035_4o,0.56033677,0.5603367686271667,0.5793999999999999,0.0009703273884608,0.06325,0.06325,0.8725015226337447,0.0,0.0,0.0,0.0,0.0,0.0
20,T1109TS278_1o,0.94769496,0.9476949572563172,0.5080080808080809,0.0014943041782297,0.53696,0.53696,0.9430146502057614,6744.006,0.916,0.732,6744.006,0.916,0.732
21,T1109TS119_3o,0.9080359,0.9080358743667604,0.5294368421052632,0.0014554910826913,0.5733,0.5733,0.9406430041152264,0.0,0.0,0.0,0.0,0.0,0.0
22,T1109TS187_2o,0.851544,0.8515440225601196,0.4538,0.0004657571464612,0.0515,0.0515,0.5457510699588477,0.0,0.0,0.0,0.0,0.0,0.0
23,T1109TS165_4o,0.31362423,0.313624233007431,0.4293735483870967,0.0020182809679986,0.01832,0.01832,0.8457776543209876,3367.195,0.715,0.616,3367.195,0.715,0.616
24,T1109TS119_1o,0.9080359,0.9080358743667604,0.5293417582417583,0.0013778648916144,0.40907,0.40907,0.9338744444444445,6472.922,0.888,0.718,6472.922,0.888,0.718
25,T1109TS098_1o,0.9496941,0.9496940970420836,0.4746040816326531,0.0013972714393836,0.454,0.454,0.944911316872428,0.0,0.0,0.0,0.0,0.0,0.0
26,T1109TS125_3o,0.9472877,0.9472876787185668,0.4880581632653061,0.0014166779871528,0.50428,0.50428,0.941837160493827,0.0,0.0,0.0,0.0,0.0,0.0
