,T1113TS003_1o,T1113TS003_2o,T1113TS003_3o,T1113TS003_4o,T1113TS003_5o,T1113TS035_1o,T1113TS035_2o,T1113TS035_3o,T1113TS035_4o,T1113TS035_5o,T1113TS037_1o,T1113TS037_2o,T1113TS037_3o,T1113TS037_4o,T1113TS037_5o,T1113TS054_1o,T1113TS054_2o,T1113TS054_3o,T1113TS054_4o,T1113TS054_5o,T1113TS071_1o,T1113TS071_2o,T1113TS071_3o,T1113TS071_4o,T1113TS071_5o,T1113TS073_1o,T1113TS073_2o,T1113TS073_3o,T1113TS073_4o,T1113TS073_5o,T1113TS086_1o,T1113TS086_2o,T1113TS086_3o,T1113TS086_4o,T1113TS086_5o,T1113TS091_1o,T1113TS091_2o,T1113TS091_3o,T1113TS091_4o,T1113TS091_5o,T1113TS098_1o,T1113TS098_2o,T1113TS098_3o,T1113TS098_4o,T1113TS098_5o,T1113TS119_1o,T1113TS119_2o,T1113TS119_3o,T1113TS119_4o,T1113TS119_5o,T1113TS125_1o,T1113TS125_2o,T1113TS125_3o,T1113TS125_4o,T1113TS125_5o,T1113TS131_1o,T1113TS131_2o,T1113TS131_3o,T1113TS131_4o,T1113TS131_5o,T1113TS147_1o,T1113TS147_2o,T1113TS147_3o,T1113TS147_4o,T1113TS147_5o,T1113TS150_1o,T1113TS150_2o,T1113TS150_3o,T1113TS150_4o,T1113TS150_5o,T1113TS158_1o,T1113TS158_2o,T1113TS158_3o,T1113TS158_4o,T1113TS158_5o,T1113TS165_1o,T1113TS165_2o,T1113TS165_3o,T1113TS165_4o,T1113TS165_5o,T1113TS169_1o,T1113TS169_2o,T1113TS169_3o,T1113TS169_4o,T1113TS169_5o,T1113TS180_1o,T1113TS180_2o,T1113TS180_3o,T1113TS180_4o,T1113TS180_5o,T1113TS185_1o,T1113TS185_2o,T1113TS185_3o,T1113TS185_4o,T1113TS185_5o,T1113TS187_1o,T1113TS187_2o,T1113TS187_3o,T1113TS187_4o,T1113TS187_5o,T1113TS188_1o,T1113TS188_2o,T1113TS188_3o,T1113TS188_4o,T1113TS188_5o,T1113TS201_1o,T1113TS201_2o,T1113TS201_3o,T1113TS201_4o,T1113TS201_5o,T1113TS234_1o,T1113TS239_1o,T1113TS239_2o,T1113TS239_3o,T1113TS239_4o,T1113TS239_5o,T1113TS248_1o,T1113TS248_2o,T1113TS248_3o,T1113TS248_4o,T1113TS248_5o,T1113TS278_1o,T1113TS278_2o,T1113TS278_3o,T1113TS278_4o,T1113TS278_5o,T1113TS288_1o,T1113TS288_2o,T1113TS288_3o,T1113TS288_4o,T1113TS288_5o,T1113TS298_1o,T1113TS298_2o,T1113TS298_3o,T1113TS298_4o,T1113TS298_5o,T1113TS312_1o,T1113TS312_2o,T1113TS312_3o,T1113TS312_4o,T1113TS312_5o,T1113TS320_1o,T1113TS320_2o,T1113TS320_3o,T1113TS320_4o,T1113TS320_5o,T1113TS348_1o,T1113TS348_2o,T1113TS348_3o,T1113TS348_4o,T1113TS348_5o,T1113TS350_1o,T1113TS350_2o,T1113TS350_3o,T1113TS350_4o,T1113TS350_5o,T1113TS360_1o,T1113TS360_2o,T1113TS360_3o,T1113TS360_4o,T1113TS360_5o,T1113TS367_1o,T1113TS367_2o,T1113TS367_3o,T1113TS367_4o,T1113TS367_5o,T1113TS374_1o,T1113TS374_2o,T1113TS374_3o,T1113TS374_4o,T1113TS374_5o,T1113TS385_1o,T1113TS390_1o,T1113TS390_2o,T1113TS390_3o,T1113TS390_4o,T1113TS390_5o,T1113TS398_1o,T1113TS398_2o,T1113TS398_3o,T1113TS398_4o,T1113TS398_5o,T1113TS399_1o,T1113TS399_2o,T1113TS399_3o,T1113TS399_4o,T1113TS399_5o,T1113TS423_1o,T1113TS423_2o,T1113TS423_3o,T1113TS423_4o,T1113TS423_5o,T1113TS439_1o,T1113TS439_2o,T1113TS439_3o,T1113TS439_4o,T1113TS439_5o,T1113TS444_1o,T1113TS444_2o,T1113TS444_3o,T1113TS444_4o,T1113TS444_5o,T1113TS446_1o,T1113TS446_2o,T1113TS446_3o,T1113TS446_4o,T1113TS446_5o,T1113TS447_1o,T1113TS447_2o,T1113TS447_3o,T1113TS447_4o,T1113TS447_5o,T1113TS461_1o,T1113TS461_2o,T1113TS461_3o,T1113TS461_4o,T1113TS461_5o,T1113TS462_1o,T1113TS462_2o,T1113TS462_3o,T1113TS462_4o,T1113TS462_5o,T1113TS477_1o,T1113TS493_1o,T1113TS493_2o,T1113TS493_3o,T1113TS493_4o,T1113TS493_5o,T1113TS494_1o,T1113TS494_2o,T1113TS494_3o,T1113TS494_4o,T1113TS494_5o
0,1.0,0.99331,0.99781,0.99432,0.99399,0.97912,0.51087,0.49313,0.64036,0.57739,0.99531,0.78143,0.51046,0.63711,0.9625,0.98789,0.97404,0.98548,0.98272,0.98513,0.97548,0.98192,0.97609,0.98594,0.97973,0.95761,0.95786,0.95145,0.93708,0.94794,0.99432,0.99387,0.99355,0.99399,0.99554,0.96217,0.96241,0.94385,0.94866,0.96829,0.99891,0.43865,0.35818,0.94388,0.99891,0.99806,0.98871,0.99457,0.99141,0.9883,0.9848,0.98038,0.97901,0.97312,0.98032,0.99806,0.99141,0.97314,0.98629,0.98099,0.99435,0.9878,0.9881,0.99433,0.98646,0.99457,0.98841,0.98872,0.9948,0.98685,0.99432,0.99399,0.99355,0.99387,0.99824,0.42263,0.50481,0.42145,0.50009,0.45628,0.96833,0.99891,0.99891,0.94388,0.93295,0.97261,0.97838,0.9772,0.97438,0.97169,0.96833,0.95315,0.95668,0.93854,0.9053,0.94971,0.98365,0.98605,0.95551,0.98039,0.99891,0.93295,0.93576,0.93125,0.94388,0.98879,0.98458,0.98606,0.98746,0.98709,0.38804,0.9833,0.9878,0.98362,0.99751,0.99443,0.99742,0.95412,0.91545,0.64036,0.57739,0.98572,0.95293,0.91986,0.89542,0.93395,0.98626,0.98469,0.74533,0.99742,0.98037,0.99885,0.98505,0.97733,0.98323,0.98786,0.97173,0.97314,0.96169,0.95922,0.96925,0.99457,0.98841,0.98872,0.9948,0.98685,0.98791,0.98685,0.98266,0.98599,0.98629,0.9859,0.98227,0.97648,0.9824,0.99561,0.98254,0.98323,0.98406,0.9822,0.98629,0.99745,0.99648,0.99701,0.9953,0.99601,0.98615,0.98892,0.98596,0.89207,0.98609,0.92097,0.99457,0.98841,0.98872,0.9948,0.98685,0.43536,0.44612,0.43469,0.43387,0.43863,0.98789,0.97404,0.98548,0.98272,0.98513,0.94971,0.98365,0.98605,0.95551,0.98039,0.98774,0.98629,0.91047,0.98389,0.98917,0.97745,0.99,0.98703,0.98745,0.97835,0.98871,0.9883,0.98566,0.98629,0.97806,0.49794,0.49779,0.49801,0.49951,0.98556,0.98871,0.9883,0.98566,0.98629,0.97806,0.98471,0.98666,0.98735,0.98644,0.98586,0.93913,0.85646,0.81277,0.8765,0.83464,0.57531,0.98779,0.98753,0.55617,0.3812,0.35707
1,0.99331,1.0,0.99317,0.9956,0.99492,0.98523,0.51225,0.49429,0.6504,0.58566,0.99236,0.79289,0.51729,0.63039,0.96474,0.98188,0.97097,0.97996,0.98276,0.98534,0.97443,0.98081,0.97306,0.98978,0.9812,0.9534,0.94657,0.93557,0.91856,0.95247,0.9956,0.99945,0.99588,0.99492,0.98932,0.95772,0.96126,0.94049,0.94111,0.96695,0.99191,0.43653,0.3577,0.95607,0.99191,0.99347,0.98689,0.99402,0.99741,0.98789,0.97843,0.98279,0.9776,0.97284,0.98377,0.99347,0.99741,0.97113,0.99098,0.97965,0.99365,0.98559,0.97887,0.98856,0.98273,0.99402,0.98623,0.97983,0.98931,0.98347,0.9956,0.99492,0.99588,0.99945,0.99162,0.42543,0.50382,0.42177,0.49929,0.45645,0.96162,0.99191,0.99191,0.95607,0.94792,0.96103,0.97011,0.96764,0.96267,0.95976,0.96162,0.94147,0.94528,0.92682,0.88801,0.93475,0.9862,0.98282,0.94894,0.97712,0.99191,0.94792,0.94966,0.94664,0.95607,0.98697,0.9865,0.98704,0.98417,0.98576,0.38827,0.98582,0.98637,0.96558,0.99382,0.98383,0.99633,0.96718,0.89522,0.6504,0.58566,0.98715,0.96499,0.93686,0.91392,0.9502,0.98713,0.97215,0.75719,0.99266,0.97812,0.99253,0.97723,0.97606,0.9781,0.98019,0.97673,0.9721,0.95848,0.95587,0.96995,0.99402,0.98623,0.97983,0.98931,0.98347,0.98515,0.98347,0.98297,0.98082,0.98205,0.98419,0.97134,0.97308,0.97932,0.99662,0.98241,0.9781,0.98184,0.97946,0.98205,0.99326,0.99355,0.9963,0.99488,0.99283,0.98775,0.99808,0.99252,0.87599,0.98358,0.92133,0.99402,0.98623,0.97983,0.98931,0.98347,0.43586,0.44589,0.43498,0.4342,0.43846,0.98188,0.97097,0.97996,0.98276,0.98534,0.93475,0.9862,0.98282,0.94894,0.97712,0.98574,0.98592,0.92413,0.98567,0.98544,0.96762,0.98171,0.98001,0.98232,0.96985,0.98689,0.98789,0.98723,0.98592,0.96525,0.49499,0.49449,0.49513,0.49699,0.97417,0.98689,0.98789,0.98723,0.98592,0.96525,0.9745,0.97989,0.9799,0.97767,0.97659,0.94022,0.86946,0.81074,0.89171,0.84216,0.59052,0.98588,0.98038,0.5426,0.37859,0.35821
2,0.99781,0.99317,1.0,0.99555,0.99615,0.97876,0.51347,0.49544,0.63728,0.58374,0.99619,0.79514,0.51593,0.63505,0.95869,0.98967,0.96798,0.98345,0.97856,0.9821,0.97515,0.97718,0.97123,0.98309,0.97763,0.95432,0.95445,0.95153,0.9388,0.94543,0.99555,0.99427,0.99511,0.99615,0.99692,0.95434,0.95472,0.93312,0.93836,0.96024,0.99835,0.4393,0.3588,0.95204,0.99835,0.9977,0.98782,0.99225,0.9908,0.98767,0.98364,0.97702,0.97383,0.96704,0.97541,0.9977,0.9908,0.97002,0.98558,0.97641,0.99207,0.98729,0.98993,0.99619,0.98601,0.99225,0.98785,0.99056,0.9967,0.9864,0.99555,0.99615,0.99511,0.99427,0.99938,0.42269,0.50849,0.42228,0.50605,0.45639,0.97417,0.99835,0.99835,0.95204,0.93913,0.9738,0.98118,0.97814,0.97308,0.97321,0.97417,0.95886,0.96141,0.94552,0.90917,0.95538,0.98418,0.98856,0.95617,0.97563,0.99835,0.93913,0.94358,0.93628,0.95204,0.98815,0.98217,0.98645,0.98797,0.98812,0.38824,0.9839,0.98647,0.98162,0.99668,0.99598,0.99737,0.95127,0.9109,0.63728,0.58374,0.98381,0.95806,0.92675,0.90145,0.93344,0.98571,0.983,0.75703,0.9971,0.97451,0.99838,0.98112,0.97158,0.98051,0.98598,0.96603,0.96767,0.96708,0.96535,0.96332,0.99225,0.98785,0.99056,0.9967,0.9864,0.98444,0.9864,0.98042,0.9842,0.98481,0.9881,0.97997,0.97078,0.97798,0.9951,0.97851,0.98051,0.98043,0.97795,0.98481,0.99754,0.99783,0.99787,0.99703,0.99797,0.98599,0.98828,0.98465,0.89891,0.98837,0.92411,0.99225,0.98785,0.99056,0.9967,0.9864,0.436,0.44707,0.43611,0.43529,0.43959,0.98967,0.96798,0.98345,0.97856,0.9821,0.95538,0.98418,0.98856,0.95617,0.97563,0.98803,0.98803,0.90417,0.98518,0.98862,0.98234,0.99084,0.98869,0.98623,0.98337,0.98782,0.98767,0.98583,0.98803,0.97685,0.49866,0.49795,0.49836,0.50011,0.98831,0.98782,0.98767,0.98583,0.98803,0.97685,0.98544,0.98875,0.98832,0.98665,0.98676,0.94387,0.84735,0.81009,0.87864,0.83777,0.57372,0.98556,0.98405,0.55529,0.38102,0.35761
3,0.99432,0.9956,0.99555,1.0,0.99925,0.98694,0.5156,0.49793,0.64712,0.58841,0.99508,0.79933,0.51801,0.62764,0.96221,0.98574,0.96751,0.9787,0.97925,0.98377,0.97653,0.97647,0.96771,0.98846,0.98268,0.95,0.94766,0.93887,0.92211,0.94756,1.0,0.99612,0.99932,0.99925,0.99181,0.95488,0.95898,0.93846,0.93935,0.96336,0.99473,0.43831,0.35938,0.95885,0.99473,0.99553,0.98789,0.99215,0.9968,0.98873,0.97843,0.98363,0.9743,0.96884,0.98022,0.99553,0.9968,0.96544,0.99532,0.9751,0.9918,0.9842,0.98735,0.99381,0.98734,0.99215,0.9848,0.98797,0.99424,0.98779,1.0,0.99925,0.99932,0.99612,0.9943,0.42509,0.50572,0.42305,0.50394,0.45363,0.96879,0.99473,0.99473,0.95885,0.94997,0.96294,0.97292,0.9694,0.96377,0.96233,0.96879,0.94996,0.95319,0.93524,0.89362,0.93991,0.98938,0.98721,0.94884,0.97398,0.99473,0.94997,0.95217,0.94849,0.95885,0.98815,0.98651,0.98956,0.98791,0.98801,0.38858,0.98792,0.98709,0.9699,0.99626,0.98964,0.9979,0.9656,0.89584,0.64712,0.58841,0.98743,0.96746,0.93902,0.91605,0.9484,0.98885,0.97604,0.76303,0.99573,0.97403,0.99545,0.97845,0.97132,0.97638,0.98166,0.97351,0.97166,0.95699,0.95458,0.96928,0.99215,0.98481,0.98797,0.99424,0.98779,0.98366,0.98779,0.9856,0.98048,0.98124,0.98573,0.97244,0.96799,0.97582,0.99631,0.97939,0.97638,0.97997,0.97712,0.98124,0.99642,0.99713,0.9965,0.99597,0.9966,0.98947,0.99472,0.99083,0.87978,0.98853,0.93013,0.99215,0.98481,0.98797,0.99424,0.98779,0.43648,0.44759,0.4365,0.43567,0.44019,0.98574,0.96751,0.9787,0.97925,0.98377,0.93991,0.98938,0.98721,0.94884,0.97398,0.98681,0.98834,0.92017,0.98773,0.98683,0.97685,0.98772,0.98739,0.98721,0.97951,0.98789,0.98873,0.98955,0.98834,0.97007,0.49877,0.49809,0.49845,0.5004,0.98231,0.98789,0.98873,0.98955,0.98834,0.97007,0.97845,0.98438,0.98355,0.98144,0.98054,0.94498,0.86379,0.81274,0.88348,0.84755,0.58107,0.98759,0.98162,0.5473,0.38059,0.35793
4,0.99399,0.99492,0.99615,0.99925,1.0,0.98577,0.51617,0.4984,0.64312,0.5907,0.99408,0.80581,0.51999,0.62711,0.95833,0.98673,0.96325,0.97722,0.9761,0.98062,0.97574,0.97333,0.96445,0.98577,0.98011,0.94998,0.94874,0.94203,0.92665,0.94543,0.99925,0.99596,0.99957,1.0,0.99401,0.94954,0.95316,0.93148,0.93364,0.95839,0.99443,0.43834,0.35915,0.96001,0.99443,0.99428,0.98768,0.99011,0.99537,0.9881,0.97748,0.9797,0.97043,0.96412,0.9762,0.99428,0.99537,0.96314,0.99304,0.97232,0.98991,0.98337,0.98783,0.99424,0.98627,0.99011,0.98393,0.98832,0.99459,0.98661,0.99925,1.0,0.99957,0.99596,0.99498,0.4231,0.50703,0.42251,0.50579,0.45398,0.9715,0.99443,0.99443,0.96001,0.94995,0.96366,0.97418,0.97011,0.96316,0.96331,0.9715,0.95302,0.95587,0.9376,0.89536,0.94363,0.98947,0.9891,0.94913,0.97063,0.99443,0.94995,0.95304,0.94784,0.96001,0.98767,0.98501,0.98949,0.98825,0.98882,0.38792,0.98826,0.98717,0.97007,0.99586,0.9908,0.99701,0.96275,0.89393,0.64312,0.5907,0.9863,0.97026,0.94246,0.91924,0.94631,0.98853,0.97548,0.76901,0.9957,0.97052,0.99532,0.97721,0.96737,0.97456,0.9814,0.96868,0.96846,0.96034,0.95859,0.96533,0.99011,0.98393,0.98832,0.99459,0.98661,0.98084,0.98661,0.98249,0.97886,0.9799,0.98662,0.97159,0.96466,0.97301,0.99504,0.97619,0.97456,0.97726,0.97411,0.9799,0.99641,0.99734,0.99614,0.99625,0.99722,0.98923,0.99303,0.9896,0.88482,0.98946,0.92919,0.99011,0.98393,0.98832,0.99459,0.98661,0.43625,0.44716,0.43634,0.43551,0.4399,0.98673,0.96325,0.97722,0.9761,0.98062,0.94363,0.98947,0.9891,0.94913,0.97063,0.98802,0.98933,0.91682,0.98849,0.98747,0.9796,0.98858,0.98741,0.98569,0.98189,0.98768,0.9881,0.98935,0.98933,0.96969,0.49848,0.49788,0.49822,0.50025,0.98371,0.98768,0.9881,0.98935,0.98933,0.96969,0.97926,0.98544,0.9844,0.98178,0.98132,0.94782,0.8588,0.81315,0.88484,0.85016,0.57804,0.98631,0.97942,0.54718,0.38021,0.35729
5,0.97912,0.98523,0.97876,0.98694,0.98577,1.0,0.51263,0.49504,0.65381,0.58897,0.97856,0.79534,0.51819,0.6201,0.95379,0.96607,0.95715,0.96235,0.96905,0.97167,0.97949,0.96645,0.95593,0.98103,0.98766,0.95743,0.94768,0.93275,0.91301,0.96095,0.98694,0.98393,0.98722,0.98577,0.97604,0.94438,0.9528,0.93221,0.9301,0.96015,0.9788,0.43837,0.3595,0.95712,0.9788,0.98057,0.99214,0.97917,0.9882,0.99425,0.96132,0.97535,0.96379,0.95985,0.97047,0.98057,0.9882,0.95121,0.98875,0.96315,0.97857,0.96948,0.96584,0.97402,0.97574,0.97917,0.97032,0.96674,0.97463,0.97601,0.98694,0.98577,0.98722,0.98393,0.97768,0.42303,0.50603,0.42204,0.50064,0.45462,0.96349,0.9788,0.9788,0.95712,0.95495,0.94554,0.95605,0.95284,0.94853,0.94573,0.96349,0.93969,0.94342,0.90947,0.87751,0.9174,0.99809,0.98902,0.93067,0.96183,0.9788,0.95495,0.95343,0.95544,0.95712,0.99251,0.99536,0.99673,0.99068,0.99181,0.38888,0.9969,0.99339,0.94747,0.98234,0.96889,0.98409,0.98672,0.879,0.65381,0.58897,0.99654,0.98287,0.95735,0.93671,0.96008,0.99693,0.96045,0.76917,0.98055,0.96258,0.97994,0.96669,0.9609,0.96094,0.96925,0.97344,0.96057,0.93897,0.93494,0.96089,0.97917,0.97032,0.96674,0.97463,0.97601,0.97074,0.97601,0.97486,0.9642,0.9662,0.98872,0.95738,0.95575,0.96299,0.98304,0.96967,0.96094,0.96856,0.96466,0.9662,0.9812,0.97956,0.98049,0.98015,0.9783,0.99681,0.98732,0.98358,0.86671,0.98952,0.92078,0.97917,0.97032,0.96674,0.97463,0.97601,0.43698,0.4463,0.43607,0.43526,0.43948,0.96607,0.95715,0.96235,0.96905,0.97167,0.9174,0.99809,0.98902,0.93067,0.96183,0.99038,0.99258,0.94609,0.99561,0.99009,0.95344,0.97043,0.97142,0.97751,0.95692,0.99214,0.99425,0.99738,0.99258,0.95538,0.49458,0.49374,0.49411,0.49635,0.95885,0.99214,0.99425,0.99738,0.99258,0.95538,0.97356,0.98092,0.98113,0.97856,0.97668,0.94098,0.87565,0.80888,0.88283,0.85214,0.59209,0.99323,0.9622,0.52521,0.37969,0.35789
6,0.51087,0.51226,0.51347,0.5156,0.51617,0.51263,1.0,0.51751,0.36018,0.42736,0.511,0.49277,0.39698,0.41608,0.51144,0.51451,0.4976,0.50581,0.50442,0.50783,0.51008,0.50188,0.49781,0.5108,0.51121,0.4872,0.48476,0.48711,0.48588,0.48796,0.5156,0.51278,0.51626,0.51617,0.51287,0.50309,0.50542,0.50156,0.49763,0.50099,0.51203,0.44125,0.35364,0.51753,0.51203,0.51131,0.50814,0.50725,0.51316,0.509,0.50671,0.50948,0.50134,0.49702,0.50617,0.51131,0.51316,0.49763,0.5146,0.50186,0.50674,0.50757,0.51045,0.51331,0.51191,0.50725,0.50814,0.51057,0.51376,0.51228,0.5156,0.51617,0.51626,0.51278,0.51268,0.41983,0.4634,0.42936,0.47822,0.44636,0.50913,0.51203,0.51203,0.51753,0.51696,0.5051,0.51006,0.50627,0.50208,0.50645,0.50913,0.50979,0.50933,0.50786,0.49946,0.51021,0.51295,0.51229,0.50255,0.50053,0.51203,0.51696,0.51727,0.5166,0.51753,0.50855,0.50863,0.51186,0.51082,0.51087,0.35028,0.51158,0.50803,0.50381,0.51122,0.51199,0.51243,0.51182,0.48341,0.36018,0.42736,0.50892,0.51688,0.51668,0.5142,0.51668,0.51017,0.50588,0.47666,0.51144,0.50161,0.51236,0.50689,0.49962,0.50431,0.50934,0.50551,0.50565,0.50956,0.50949,0.505,0.50725,0.50814,0.51057,0.51376,0.51228,0.50621,0.51228,0.51106,0.50638,0.50674,0.50928,0.50356,0.49774,0.50228,0.51081,0.5046,0.50431,0.5056,0.50309,0.50674,0.51178,0.51394,0.51158,0.51306,0.5144,0.51014,0.51273,0.51403,0.50191,0.51165,0.52767,0.50725,0.50814,0.51057,0.51376,0.51228,0.43885,0.45272,0.46152,0.45855,0.45128,0.51451,0.4976,0.50581,0.50442,0.50783,0.51021,0.51295,0.51229,0.50255,0.50053,0.50945,0.51147,0.50321,0.51122,0.50803,0.51199,0.51018,0.50877,0.50987,0.51214,0.50814,0.509,0.51135,0.51147,0.50765,0.47782,0.47627,0.47697,0.47923,0.51215,0.50814,0.509,0.51135,0.51147,0.50765,0.50665,0.50987,0.5082,0.5067,0.50748,0.50509,0.50018,0.46759,0.49465,0.49204,0.35705,0.50779,0.50419,0.37691,0.42875,0.35386
7,0.4931,0.49429,0.49544,0.49793,0.4984,0.49504,0.51751,1.0,0.34986,0.40605,0.49287,0.4722,0.37308,0.39732,0.49178,0.49659,0.48071,0.48756,0.48687,0.49053,0.49206,0.48492,0.48025,0.4938,0.49416,0.46829,0.46613,0.46805,0.46677,0.46973,0.49793,0.49432,0.49846,0.4984,0.49454,0.48751,0.49018,0.48765,0.48314,0.48398,0.49379,0.42634,0.36878,0.49852,0.49379,0.49349,0.49003,0.48945,0.49588,0.49109,0.48931,0.49216,0.4845,0.48034,0.48836,0.49349,0.49588,0.47935,0.49715,0.48472,0.48903,0.4899,0.49266,0.49496,0.4946,0.48945,0.49026,0.49315,0.49535,0.49493,0.49793,0.4984,0.49846,0.49432,0.4947,0.5059,0.45752,0.51478,0.46689,0.4599,0.49041,0.49379,0.49379,0.49852,0.49816,0.48703,0.49175,0.48844,0.48452,0.48849,0.49041,0.4913,0.49098,0.48917,0.48221,0.49204,0.4952,0.49381,0.48506,0.48366,0.49379,0.49816,0.49803,0.49823,0.49852,0.49042,0.49095,0.49385,0.4928,0.49246,0.39383,0.49324,0.48947,0.48632,0.49338,0.49414,0.49453,0.49406,0.46731,0.34986,0.40605,0.49095,0.4979,0.49722,0.49474,0.49728,0.49238,0.48835,0.45577,0.49377,0.48419,0.49429,0.48914,0.48209,0.48635,0.4915,0.49026,0.48927,0.48922,0.48841,0.4892,0.48945,0.49026,0.49315,0.49535,0.49493,0.48868,0.49493,0.49378,0.48913,0.48888,0.48999,0.48519,0.48016,0.48516,0.49245,0.48773,0.48635,0.48791,0.48609,0.48888,0.49414,0.49599,0.4937,0.49539,0.49607,0.49237,0.49518,0.49613,0.48125,0.49353,0.51219,0.48945,0.49026,0.49315,0.49535,0.49493,0.43905,0.47814,0.46321,0.46457,0.48735,0.49659,0.48071,0.48756,0.48687,0.49053,0.49204,0.4952,0.49381,0.48506,0.48366,0.49077,0.4932,0.48511,0.49301,0.48944,0.49368,0.49235,0.49117,0.49364,0.49425,0.49003,0.49109,0.49346,0.4932,0.49057,0.48482,0.4834,0.48276,0.49535,0.49387,0.49003,0.49109,0.49346,0.4932,0.49057,0.48849,0.49126,0.49012,0.48869,0.48944,0.48554,0.47743,0.44299,0.46851,0.46823,0.34219,0.49001,0.4871,0.36675,0.3655,0.35864
8,0.64036,0.6504,0.63728,0.64712,0.64312,0.65381,0.36018,0.34986,1.0,0.39725,0.6414,0.48674,0.37875,0.4071,0.64525,0.62441,0.63,0.62813,0.63767,0.64161,0.63703,0.63605,0.62895,0.64678,0.6469,0.62874,0.6119,0.59688,0.57613,0.63684,0.64712,0.64817,0.64632,0.64312,0.62992,0.62497,0.63244,0.61998,0.60988,0.63832,0.6379,0.36105,0.42565,0.63311,0.6379,0.64288,0.64428,0.64596,0.65452,0.64641,0.62517,0.64724,0.63434,0.63684,0.64569,0.64288,0.65452,0.62543,0.65648,0.6338,0.64556,0.63298,0.62408,0.63367,0.63522,0.64596,0.63386,0.62495,0.63435,0.63604,0.64712,0.64312,0.64632,0.64817,0.63516,0.34799,0.38659,0.39669,0.37193,0.3844,0.61829,0.6379,0.6379,0.63311,0.63925,0.60547,0.613,0.61102,0.60989,0.60362,0.61829,0.59728,0.60117,0.58387,0.55034,0.57704,0.64801,0.63511,0.61824,0.63235,0.6379,0.63925,0.63533,0.64182,0.63311,0.64459,0.65224,0.64669,0.64061,0.64148,0.44734,0.64769,0.64492,0.60751,0.64104,0.62519,0.64532,0.65619,0.5569,1.0,0.39725,0.65113,0.63312,0.61426,0.60097,0.65327,0.64837,0.61961,0.46699,0.63858,0.6341,0.63855,0.62757,0.63428,0.62713,0.62682,0.65262,0.63529,0.61673,0.6116,0.6382,0.64596,0.63386,0.62495,0.63435,0.63604,0.6383,0.63604,0.64227,0.62922,0.63048,0.63991,0.61876,0.62917,0.63253,0.6476,0.63782,0.62713,0.63535,0.63338,0.63048,0.6384,0.63927,0.64274,0.63932,0.63692,0.6482,0.65611,0.64689,0.5341,0.63735,0.64627,0.64596,0.63386,0.62495,0.63435,0.63604,0.41449,0.43139,0.40681,0.40474,0.42517,0.62441,0.63,0.62813,0.63767,0.64161,0.57704,0.64801,0.63511,0.61824,0.63235,0.63924,0.64125,0.63565,0.64524,0.63903,0.61247,0.63183,0.63243,0.64215,0.61799,0.64428,0.64641,0.64812,0.64125,0.61204,0.33404,0.33414,0.3345,0.33669,0.61824,0.64428,0.64641,0.64812,0.64125,0.61204,0.62539,0.62955,0.63036,0.63032,0.62709,0.63165,0.63237,0.58217,0.61636,0.57825,0.89573,0.64836,0.63003,0.62738,0.45887,0.42023
9,0.57739,0.58566,0.58374,0.58855,0.5907,0.58897,0.42736,0.40605,0.39711,1.0,0.58246,0.72958,0.88782,0.47458,0.56079,0.58561,0.56546,0.57346,0.57281,0.57649,0.58502,0.57086,0.56535,0.58374,0.58363,0.5554,0.55543,0.55563,0.55398,0.5618,0.58855,0.58816,0.59014,0.5907,0.58653,0.54576,0.55344,0.5473,0.54202,0.55927,0.58041,0.39157,0.34859,0.61708,0.58041,0.5814,0.57956,0.57732,0.58895,0.58057,0.57517,0.58207,0.56853,0.56774,0.57666,0.5814,0.58895,0.57001,0.5919,0.5707,0.5771,0.57884,0.58299,0.58277,0.58484,0.57732,0.57923,0.58435,0.58361,0.5854,0.58855,0.5907,0.59014,0.58816,0.58201,0.37973,0.45478,0.38466,0.49207,0.4068,0.59475,0.58041,0.58041,0.61708,0.61219,0.57384,0.5817,0.57649,0.56914,0.57433,0.59475,0.58538,0.58384,0.5817,0.55476,0.57732,0.58887,0.58673,0.57023,0.56772,0.58041,0.61219,0.61554,0.6094,0.61708,0.57909,0.57941,0.5848,0.58267,0.58449,0.34358,0.58881,0.58,0.56427,0.5785,0.57844,0.5826,0.58873,0.53604,0.39711,1.0,0.58044,0.61548,0.63307,0.64251,0.59233,0.58396,0.569,0.75719,0.57909,0.56819,0.58129,0.57006,0.56739,0.57239,0.57545,0.56334,0.57237,0.59161,0.59338,0.57084,0.57732,0.57923,0.58435,0.58361,0.5854,0.57363,0.5854,0.58359,0.57467,0.57693,0.58536,0.56708,0.56378,0.57057,0.58308,0.57397,0.57239,0.57497,0.57233,0.57693,0.58084,0.58423,0.58267,0.58505,0.58492,0.58492,0.58847,0.58975,0.5745,0.58704,0.58384,0.57732,0.57923,0.58435,0.58361,0.5854,0.39544,0.40232,0.3983,0.39819,0.39898,0.58561,0.56546,0.57346,0.57281,0.57649,0.57732,0.58887,0.58673,0.57023,0.56772,0.58287,0.5867,0.5884,0.58993,0.57806,0.58735,0.5805,0.57786,0.57129,0.58833,0.57956,0.58057,0.58628,0.5867,0.57077,0.37634,0.37644,0.37714,0.38,0.58316,0.57956,0.58057,0.58628,0.5867,0.57077,0.57437,0.58077,0.5777,0.57595,0.57568,0.5814,0.59329,0.541,0.5829,0.59777,0.39636,0.57894,0.56726,0.4176,0.35617,0.34947
