,T1153TS003_1o,T1153TS003_2o,T1153TS003_3o,T1153TS003_4o,T1153TS003_5o,T1153TS035_1o,T1153TS035_2o,T1153TS035_3o,T1153TS035_4o,T1153TS035_5o,T1153TS037_2o,T1153TS037_3o,T1153TS037_4o,T1153TS037_5o,T1153TS054_1o,T1153TS054_2o,T1153TS054_3o,T1153TS054_4o,T1153TS054_5o,T1153TS071_1o,T1153TS071_2o,T1153TS071_3o,T1153TS071_4o,T1153TS071_5o,T1153TS073_1o,T1153TS073_2o,T1153TS073_3o,T1153TS073_4o,T1153TS073_5o,T1153TS074_1o,T1153TS074_2o,T1153TS074_3o,T1153TS074_4o,T1153TS074_5o,T1153TS086_1o,T1153TS086_2o,T1153TS086_3o,T1153TS086_4o,T1153TS086_5o,T1153TS091_1o,T1153TS091_2o,T1153TS091_3o,T1153TS091_4o,T1153TS091_5o,T1153TS098_1o,T1153TS098_2o,T1153TS098_3o,T1153TS098_4o,T1153TS098_5o,T1153TS119_1o,T1153TS119_2o,T1153TS119_3o,T1153TS119_4o,T1153TS119_5o,T1153TS125_1o,T1153TS125_2o,T1153TS125_3o,T1153TS125_4o,T1153TS125_5o,T1153TS131_1o,T1153TS131_2o,T1153TS131_3o,T1153TS131_4o,T1153TS131_5o,T1153TS147_1o,T1153TS147_2o,T1153TS147_3o,T1153TS147_4o,T1153TS147_5o,T1153TS150_1o,T1153TS150_2o,T1153TS150_3o,T1153TS150_4o,T1153TS150_5o,T1153TS158_1o,T1153TS158_2o,T1153TS158_3o,T1153TS158_4o,T1153TS158_5o,T1153TS165_1o,T1153TS165_2o,T1153TS165_3o,T1153TS165_4o,T1153TS165_5o,T1153TS180_1o,T1153TS180_2o,T1153TS180_3o,T1153TS180_4o,T1153TS180_5o,T1153TS185_1o,T1153TS185_2o,T1153TS185_3o,T1153TS185_4o,T1153TS185_5o,T1153TS188_1o,T1153TS188_2o,T1153TS188_3o,T1153TS188_4o,T1153TS188_5o,T1153TS205_1o,T1153TS205_2o,T1153TS205_3o,T1153TS205_4o,T1153TS205_5o,T1153TS239_1o,T1153TS239_2o,T1153TS239_3o,T1153TS239_4o,T1153TS239_5o,T1153TS248_1o,T1153TS248_2o,T1153TS248_3o,T1153TS248_4o,T1153TS248_5o,T1153TS278_1o,T1153TS278_2o,T1153TS278_3o,T1153TS278_4o,T1153TS278_5o,T1153TS288_1o,T1153TS288_2o,T1153TS288_3o,T1153TS288_4o,T1153TS288_5o,T1153TS298_1o,T1153TS298_2o,T1153TS298_3o,T1153TS298_4o,T1153TS298_5o,T1153TS312_1o,T1153TS312_2o,T1153TS312_3o,T1153TS312_4o,T1153TS312_5o,T1153TS314_2o,T1153TS314_3o,T1153TS314_4o,T1153TS314_5o,T1153TS320_1o,T1153TS320_2o,T1153TS320_3o,T1153TS320_4o,T1153TS320_5o,T1153TS348_1o,T1153TS348_2o,T1153TS348_3o,T1153TS348_4o,T1153TS348_5o,T1153TS350_1o,T1153TS350_2o,T1153TS350_3o,T1153TS350_4o,T1153TS350_5o,T1153TS360_1o,T1153TS360_2o,T1153TS360_3o,T1153TS360_4o,T1153TS360_5o,T1153TS367_1o,T1153TS367_2o,T1153TS367_3o,T1153TS367_4o,T1153TS367_5o,T1153TS374_1o,T1153TS374_2o,T1153TS374_3o,T1153TS374_4o,T1153TS374_5o,T1153TS390_1o,T1153TS390_2o,T1153TS390_3o,T1153TS390_4o,T1153TS390_5o,T1153TS398_1o,T1153TS398_2o,T1153TS398_3o,T1153TS398_4o,T1153TS398_5o,T1153TS399_1o,T1153TS399_2o,T1153TS399_3o,T1153TS399_4o,T1153TS399_5o,T1153TS439_1o,T1153TS439_2o,T1153TS439_3o,T1153TS439_4o,T1153TS439_5o,T1153TS444_1o,T1153TS444_2o,T1153TS444_3o,T1153TS444_4o,T1153TS444_5o,T1153TS446_1o,T1153TS446_2o,T1153TS446_3o,T1153TS446_4o,T1153TS446_5o,T1153TS447_1o,T1153TS447_2o,T1153TS447_3o,T1153TS447_4o,T1153TS447_5o,T1153TS461_1o,T1153TS461_2o,T1153TS461_3o,T1153TS461_4o,T1153TS461_5o,T1153TS462_1o,T1153TS462_2o,T1153TS462_3o,T1153TS462_4o,T1153TS462_5o,T1153TS477_1o,T1153TS481_1o,T1153TS481_2o,T1153TS481_3o,T1153TS481_4o,T1153TS481_5o,T1153TS493_1o,T1153TS493_2o,T1153TS493_3o,T1153TS493_4o,T1153TS493_5o,T1153TS494_1o,T1153TS494_2o,T1153TS494_3o,T1153TS494_4o,T1153TS494_5o
0,1.0,0.99995,0.99843,0.99047,0.98012,0.51663,0.52988,0.93102,0.98611,0.81354,0.98255,0.69181,0.57038,0.59686,0.56651,0.98195,0.56439,0.98825,0.99121,0.94112,0.97923,0.97844,0.97326,0.97653,0.91208,0.47717,0.47966,0.47228,0.47293,0.48734,0.97671,0.48764,0.48682,0.48947,1.0,0.99995,0.99878,0.98012,0.98345,0.70101,0.76472,0.77864,0.71408,0.72468,0.97348,0.97165,0.98832,0.98482,0.99455,0.98464,0.99092,0.88471,0.99492,0.50131,0.56651,0.98195,0.56439,0.98825,0.99121,0.98464,0.99092,0.9893,0.9666,0.50131,0.83323,0.70746,0.83916,0.84173,0.69877,0.97845,0.97917,0.98988,0.99223,0.99112,1.0,0.99995,0.99878,0.98012,0.99171,0.58951,0.5267,0.59219,0.53201,0.53102,0.98306,0.99409,0.98005,0.99294,0.99031,0.90974,0.98573,0.92693,0.82713,0.49701,0.97348,0.97165,0.98832,0.98482,0.99455,0.9788,0.49984,0.79421,0.50584,0.5195,0.98463,0.9688,0.96395,0.97536,0.98409,0.50413,0.51531,0.50541,0.53053,0.54395,0.55241,0.98237,0.80975,0.49023,0.50237,0.97671,0.48734,0.48764,0.48682,0.48947,0.9077,0.9831,0.98011,0.97748,0.9773,0.87068,0.51683,0.79116,0.50551,0.81641,0.52232,0.50627,0.61339,0.97848,0.97848,0.97898,0.97236,0.98984,0.98998,0.98936,0.99216,0.98893,0.99057,0.78236,0.50794,0.55691,0.50705,0.52533,0.52304,0.98955,0.99064,0.99018,0.99314,0.99108,0.99301,0.99294,0.99364,0.99316,0.99255,0.98546,0.98682,0.94747,0.96339,0.97103,0.97848,0.97898,0.97236,0.98984,0.98998,0.63096,0.64354,0.7843,0.52606,0.53324,0.56651,0.98195,0.56439,0.98825,0.99121,0.98231,0.97536,0.96999,0.97235,0.99492,0.96196,0.50039,0.87436,0.49676,0.50501,0.99492,0.99053,0.98663,0.99137,0.99208,0.49809,0.70005,0.52027,0.49854,0.52027,0.99492,0.99053,0.98663,0.99137,0.99208,0.98306,0.99409,0.98005,0.99294,0.99031,0.99373,0.97348,0.97063,0.98832,0.98482,0.99455,0.97742,0.97341,0.98324,0.69672,0.49617,0.98118,0.9947,0.39246,0.39506,0.56102
1,0.99995,1.0,0.9986,0.99097,0.97888,0.5168,0.52987,0.93087,0.98522,0.8111,0.98257,0.6933,0.57061,0.59682,0.56673,0.98302,0.56462,0.9885,0.99147,0.94178,0.97984,0.97897,0.97403,0.97772,0.91346,0.47715,0.47963,0.4723,0.47299,0.48733,0.97694,0.48763,0.48683,0.48948,0.99995,1.0,0.99902,0.97888,0.98243,0.70132,0.7652,0.78024,0.71398,0.72526,0.97489,0.97299,0.98831,0.98571,0.99439,0.98428,0.99048,0.88711,0.9949,0.50131,0.56673,0.98302,0.56462,0.9885,0.99147,0.98428,0.99048,0.98905,0.96495,0.50131,0.83583,0.70928,0.84163,0.84422,0.70075,0.97917,0.98028,0.99019,0.9926,0.99165,0.99995,1.0,0.99902,0.97888,0.99105,0.58987,0.52688,0.59241,0.53221,0.53119,0.98388,0.99428,0.98114,0.99328,0.99072,0.9121,0.98546,0.92897,0.8298,0.497,0.97489,0.97299,0.98831,0.98571,0.99439,0.97935,0.49983,0.79652,0.50583,0.51962,0.98496,0.96931,0.96437,0.97536,0.98416,0.50412,0.51546,0.50541,0.5307,0.54401,0.55224,0.98209,0.80814,0.49021,0.50236,0.97694,0.48733,0.48763,0.48683,0.48948,0.90778,0.98415,0.98128,0.97849,0.97859,0.87015,0.51679,0.79264,0.50556,0.81775,0.52252,0.50623,0.61347,0.97919,0.97919,0.98009,0.97372,0.99015,0.99022,0.9894,0.99252,0.98928,0.99095,0.78468,0.50799,0.55717,0.50705,0.52526,0.52303,0.99,0.99124,0.99073,0.99352,0.99146,0.99331,0.99322,0.99389,0.99342,0.9928,0.98546,0.98605,0.94923,0.96458,0.97244,0.97919,0.98009,0.97372,0.99015,0.99022,0.62968,0.64163,0.78206,0.52601,0.53312,0.56673,0.98302,0.56462,0.9885,0.99147,0.98206,0.97536,0.97061,0.97248,0.9949,0.96329,0.5004,0.87523,0.4967,0.50499,0.9949,0.99013,0.98579,0.99069,0.99222,0.49814,0.6994,0.52053,0.49857,0.52053,0.9949,0.99013,0.98579,0.99069,0.99222,0.98388,0.99428,0.98114,0.99328,0.99072,0.99395,0.97489,0.97194,0.98831,0.98571,0.99439,0.97812,0.97469,0.98429,0.69829,0.49619,0.98017,0.99447,0.39249,0.39501,0.56112
2,0.99843,0.9986,1.0,0.98838,0.97235,0.51665,0.52902,0.93826,0.98293,0.80584,0.97967,0.7047,0.57185,0.59978,0.56789,0.9818,0.56579,0.98431,0.98805,0.93115,0.97554,0.97529,0.97038,0.97613,0.91674,0.47712,0.47977,0.47229,0.47299,0.4873,0.98354,0.4877,0.4869,0.48949,0.99843,0.9986,0.99955,0.97235,0.97568,0.70953,0.77885,0.79612,0.72001,0.73607,0.97658,0.97125,0.98296,0.98431,0.99111,0.981,0.98586,0.89911,0.99267,0.50116,0.56789,0.9818,0.56579,0.98431,0.98805,0.981,0.98586,0.98385,0.95867,0.50116,0.84336,0.72192,0.84839,0.85199,0.71191,0.97646,0.97839,0.986,0.99045,0.99207,0.99843,0.9986,0.99955,0.97235,0.98811,0.58874,0.52721,0.59062,0.53244,0.53125,0.989,0.99526,0.98617,0.99481,0.99404,0.91575,0.98316,0.93766,0.83635,0.49691,0.97658,0.97125,0.98296,0.98431,0.99111,0.97522,0.4999,0.81195,0.5058,0.51951,0.9874,0.9742,0.97032,0.9795,0.9859,0.50415,0.51533,0.50545,0.53149,0.54291,0.55441,0.98588,0.79311,0.49025,0.50242,0.98354,0.4873,0.4877,0.4869,0.48949,0.89405,0.98343,0.98086,0.97509,0.97881,0.86374,0.51505,0.80203,0.50474,0.82662,0.52268,0.50608,0.6096,0.97648,0.97648,0.97815,0.9724,0.98593,0.98628,0.98455,0.99039,0.9852,0.98799,0.80025,0.50792,0.55688,0.50706,0.52504,0.52285,0.98663,0.99042,0.98888,0.99254,0.98914,0.99122,0.99095,0.9919,0.991,0.9901,0.98651,0.98295,0.95461,0.96973,0.97186,0.97648,0.97815,0.9724,0.98593,0.98628,0.63181,0.63657,0.77958,0.52591,0.53283,0.56789,0.9818,0.56579,0.98431,0.98805,0.98303,0.9795,0.97544,0.97771,0.99267,0.96413,0.50044,0.86276,0.49677,0.50506,0.99267,0.98736,0.9788,0.98752,0.98997,0.4983,0.70086,0.52232,0.49869,0.52232,0.99267,0.98736,0.9788,0.98752,0.98997,0.989,0.99526,0.98617,0.99481,0.99404,0.992,0.97658,0.9697,0.98296,0.98431,0.99111,0.97555,0.97387,0.98449,0.70928,0.4962,0.97266,0.99302,0.39247,0.39498,0.56076
3,0.99047,0.99097,0.98838,1.0,0.96989,0.51818,0.53199,0.91671,0.97472,0.78772,0.98263,0.69759,0.57043,0.59774,0.56634,0.99307,0.56359,0.99131,0.99463,0.95769,0.98882,0.98553,0.98365,0.99025,0.92361,0.47659,0.4792,0.47159,0.47298,0.48728,0.9704,0.48785,0.48703,0.49008,0.99047,0.99097,0.99094,0.96989,0.97556,0.6979,0.75692,0.78121,0.70765,0.71877,0.9856,0.98691,0.98861,0.99369,0.99338,0.98002,0.98485,0.89446,0.99578,0.50309,0.56634,0.99307,0.56359,0.99131,0.99463,0.98002,0.98485,0.98746,0.95092,0.50309,0.85776,0.71429,0.86172,0.8648,0.70479,0.98638,0.99184,0.99328,0.99669,0.99159,0.99047,0.99097,0.99094,0.96989,0.98411,0.60308,0.5288,0.60297,0.53631,0.5337,0.98206,0.98947,0.98239,0.98955,0.98581,0.92715,0.97796,0.93578,0.85057,0.49625,0.9856,0.98691,0.98861,0.99369,0.99338,0.98603,0.50025,0.80206,0.50674,0.52173,0.98342,0.96793,0.96315,0.96759,0.97987,0.50458,0.51672,0.50565,0.53116,0.54731,0.54856,0.97177,0.80085,0.49176,0.50356,0.9704,0.48728,0.48785,0.48703,0.49008,0.91975,0.99339,0.99116,0.9903,0.98934,0.86723,0.5204,0.79135,0.50743,0.81431,0.52365,0.50436,0.6273,0.98649,0.98649,0.99176,0.98705,0.99326,0.99349,0.99088,0.99661,0.99295,0.99493,0.78975,0.50583,0.55785,0.50491,0.52328,0.52228,0.99571,0.99433,0.99544,0.99335,0.99539,0.99584,0.99597,0.99583,0.99601,0.99553,0.98246,0.97714,0.95717,0.96657,0.98642,0.98649,0.99176,0.98705,0.99326,0.99349,0.62903,0.6325,0.76462,0.5277,0.53299,0.56634,0.99307,0.56359,0.99131,0.99463,0.97541,0.96759,0.97086,0.96619,0.99578,0.97429,0.50002,0.89951,0.49574,0.50261,0.99578,0.9874,0.97906,0.98163,0.99489,0.4991,0.68569,0.5218,0.4994,0.5218,0.99578,0.9874,0.97906,0.98163,0.99489,0.98206,0.98947,0.98239,0.98955,0.98581,0.99299,0.9856,0.98638,0.98861,0.99369,0.99338,0.98479,0.98674,0.99277,0.70223,0.49621,0.9737,0.98973,0.39339,0.39638,0.5657
4,0.98012,0.97888,0.97235,0.96989,1.0,0.51575,0.53087,0.91427,0.98924,0.86109,0.97114,0.65482,0.56577,0.58514,0.56193,0.94967,0.5581,0.97373,0.9744,0.92691,0.95937,0.95985,0.95057,0.9432,0.8777,0.47611,0.47842,0.47028,0.47277,0.48781,0.95287,0.48764,0.48694,0.48975,0.98012,0.97888,0.97265,1.0,0.99551,0.68621,0.74071,0.73326,0.71149,0.70208,0.93274,0.9359,0.97953,0.95531,0.98598,0.98118,0.98803,0.822,0.98224,0.50242,0.56193,0.94967,0.5581,0.97373,0.9744,0.98118,0.98803,0.98358,0.99266,0.50242,0.7798,0.67068,0.78457,0.78734,0.66322,0.95439,0.94654,0.97351,0.97272,0.96529,0.98012,0.97888,0.97265,1.0,0.99166,0.58846,0.52327,0.59366,0.52897,0.52902,0.94743,0.97165,0.94036,0.96745,0.96234,0.85274,0.97822,0.87277,0.76932,0.4956,0.93274,0.9359,0.97953,0.95531,0.98598,0.95889,0.50167,0.73392,0.50691,0.51756,0.95927,0.93885,0.93602,0.9542,0.96461,0.50348,0.5145,0.50482,0.52611,0.54622,0.55667,0.96904,0.84901,0.49246,0.50449,0.95287,0.48781,0.48764,0.48694,0.48975,0.9084,0.95071,0.94556,0.94849,0.93967,0.87661,0.52258,0.74862,0.50653,0.77276,0.51742,0.50407,0.61985,0.95453,0.95453,0.94641,0.93529,0.97365,0.97461,0.97896,0.97275,0.97139,0.97176,0.72283,0.50518,0.55004,0.50427,0.52583,0.52232,0.96972,0.965,0.96672,0.97169,0.97106,0.97482,0.97523,0.97601,0.97571,0.97589,0.97133,0.99122,0.89862,0.92386,0.93287,0.95453,0.94641,0.93529,0.97365,0.97461,0.64298,0.6944,0.83269,0.5288,0.53856,0.56193,0.94967,0.5581,0.97373,0.9744,0.96833,0.9542,0.93813,0.94978,0.98224,0.92664,0.49975,0.86397,0.49832,0.50278,0.98224,0.98692,0.99298,0.98993,0.97718,0.49703,0.70346,0.51558,0.4983,0.51558,0.98224,0.98692,0.99298,0.98993,0.97718,0.94743,0.97165,0.94036,0.96745,0.96234,0.97393,0.93274,0.93548,0.97953,0.95531,0.98598,0.95295,0.937,0.94925,0.65998,0.49543,0.99423,0.98441,0.39498,0.39534,0.5599
5,0.51663,0.51677,0.51665,0.51818,0.51565,1.0,0.53802,0.5222,0.51876,0.50191,0.51109,0.51296,0.50636,0.51054,0.50422,0.5184,0.50412,0.5174,0.51671,0.51836,0.51596,0.51446,0.5148,0.51871,0.49432,0.47625,0.47744,0.47188,0.47752,0.48879,0.51629,0.48725,0.48686,0.49206,0.51663,0.51677,0.51696,0.51565,0.51631,0.51501,0.50532,0.51168,0.51514,0.51139,0.51838,0.51871,0.5164,0.51726,0.51686,0.51324,0.51624,0.51853,0.51712,0.50572,0.50422,0.5184,0.50412,0.5174,0.51671,0.51324,0.51624,0.51652,0.51479,0.50572,0.50531,0.49699,0.50401,0.50572,0.50002,0.51491,0.51868,0.51765,0.51716,0.51697,0.51663,0.51677,0.51696,0.51565,0.5163,0.54364,0.51543,0.53374,0.51608,0.50783,0.51716,0.51666,0.51699,0.51691,0.51678,0.51571,0.51221,0.51235,0.51285,0.49896,0.51838,0.51871,0.5164,0.51726,0.51686,0.51468,0.5045,0.51816,0.51118,0.56744,0.51419,0.51094,0.51028,0.51163,0.51219,0.56696,0.9926,0.55121,0.58514,0.5339,0.48531,0.5146,0.50292,0.48674,0.50877,0.51629,0.48879,0.48725,0.48686,0.49206,0.51586,0.51817,0.51799,0.51859,0.51853,0.46519,0.46593,0.47039,0.46846,0.46861,0.50787,0.49673,0.51555,0.51491,0.51491,0.51878,0.51918,0.51766,0.51751,0.51724,0.51717,0.51747,0.51626,0.51858,0.50935,0.55645,0.50736,0.50745,0.54195,0.51703,0.51706,0.51727,0.51661,0.5163,0.51728,0.51727,0.51743,0.51725,0.51716,0.51221,0.51324,0.51324,0.511,0.51877,0.51491,0.51878,0.51918,0.51766,0.51751,0.51288,0.50729,0.50906,0.51054,0.50386,0.50422,0.5184,0.50412,0.5174,0.51671,0.51238,0.51163,0.51176,0.51099,0.51712,0.5128,0.50143,0.51305,0.50084,0.50796,0.51712,0.51457,0.51686,0.51577,0.51624,0.49671,0.50121,0.49904,0.50314,0.49904,0.51712,0.51457,0.51686,0.51577,0.51624,0.51716,0.51666,0.51699,0.51691,0.51678,0.51704,0.51838,0.51855,0.5164,0.51726,0.51686,0.51401,0.51788,0.51804,0.51671,0.50364,0.51585,0.51637,0.37575,0.39858,0.50779
6,0.52988,0.52987,0.52929,0.53199,0.53094,0.53803,1.0,0.5374,0.53329,0.52357,0.52505,0.52151,0.52014,0.52154,0.51896,0.53015,0.5159,0.53006,0.52951,0.53136,0.52852,0.52719,0.52721,0.53028,0.50976,0.5145,0.52158,0.501,0.48752,0.51487,0.52967,0.52207,0.51124,0.51553,0.52988,0.52987,0.52959,0.53094,0.53089,0.53048,0.52018,0.52332,0.53658,0.52387,0.5295,0.53021,0.52932,0.52927,0.53057,0.52663,0.52993,0.52634,0.53069,0.52178,0.51896,0.53015,0.5159,0.53006,0.52951,0.52663,0.52993,0.52932,0.52981,0.52178,0.51644,0.50972,0.51324,0.51637,0.51123,0.52698,0.53028,0.53045,0.53003,0.5291,0.52988,0.52987,0.52959,0.53094,0.53065,0.58096,0.51665,0.59587,0.51987,0.5158,0.52993,0.52994,0.52925,0.52986,0.52963,0.52416,0.52587,0.5223,0.5202,0.5066,0.5295,0.53021,0.52932,0.52927,0.53057,0.52727,0.50724,0.52597,0.55375,0.51998,0.5272,0.52369,0.52347,0.52504,0.52568,0.5068,0.53533,0.51885,0.55184,0.8543,0.55769,0.52832,0.51964,0.54271,0.52834,0.52967,0.51487,0.52207,0.51124,0.51553,0.52965,0.53001,0.5296,0.53036,0.52998,0.47872,0.58989,0.4828,0.57466,0.47878,0.50794,0.55159,0.58298,0.52699,0.52699,0.53041,0.53027,0.53034,0.5302,0.53024,0.53031,0.53037,0.52866,0.52602,0.52551,0.5584,0.51102,0.52905,0.58767,0.52967,0.52898,0.52967,0.52881,0.52889,0.53027,0.5304,0.5302,0.53011,0.53007,0.52565,0.52747,0.5237,0.52256,0.53003,0.52699,0.53041,0.53027,0.53034,0.5302,0.54225,0.53356,0.5316,0.59266,0.58526,0.51896,0.53015,0.5159,0.53006,0.52951,0.5261,0.52504,0.52457,0.52411,0.53069,0.52557,0.5061,0.53029,0.52802,0.51379,0.53069,0.52856,0.53154,0.52996,0.52938,0.49568,0.51702,0.50172,0.50019,0.50172,0.53069,0.52856,0.53154,0.52996,0.52938,0.52993,0.52994,0.52925,0.52986,0.52963,0.53057,0.5295,0.53,0.52932,0.52927,0.53057,0.52646,0.52946,0.53014,0.52533,0.52087,0.53055,0.52971,0.4143,0.42899,0.52839
7,0.93102,0.93087,0.93826,0.91671,0.91427,0.52221,0.5374,1.0,0.941,0.80113,0.9187,0.71276,0.58175,0.60803,0.57777,0.90149,0.57394,0.90581,0.91481,0.83373,0.89469,0.89664,0.88881,0.89382,0.87704,0.47715,0.48199,0.4733,0.47113,0.48915,0.95972,0.49118,0.48935,0.49092,0.93102,0.93087,0.93524,0.91427,0.91266,0.76728,0.85385,0.83114,0.82023,0.79052,0.90285,0.88824,0.90482,0.90819,0.92487,0.92065,0.91898,0.85609,0.92816,0.50285,0.57777,0.90149,0.57394,0.90581,0.91481,0.92065,0.91898,0.90845,0.91302,0.50285,0.80143,0.74443,0.80039,0.80803,0.73202,0.89818,0.89623,0.90679,0.91964,0.9248,0.93102,0.93087,0.93524,0.91427,0.93319,0.59378,0.52342,0.59096,0.52959,0.52974,0.94436,0.94027,0.93359,0.9402,0.94478,0.8373,0.92328,0.88633,0.78118,0.49531,0.90285,0.88824,0.90482,0.90819,0.92487,0.89531,0.50104,0.80199,0.50679,0.51899,0.9403,0.94051,0.94463,0.94894,0.94067,0.50646,0.52064,0.50929,0.53736,0.55273,0.58549,0.95538,0.72903,0.4937,0.50276,0.95972,0.48915,0.49118,0.48935,0.49092,0.79928,0.90605,0.90341,0.88881,0.90122,0.80921,0.52392,0.82783,0.51358,0.84564,0.51743,0.50105,0.61061,0.89806,0.89806,0.89646,0.88895,0.90697,0.91009,0.90813,0.91984,0.90617,0.91364,0.79282,0.50617,0.56249,0.50427,0.52544,0.51805,0.90984,0.91861,0.91564,0.92343,0.91775,0.92146,0.92083,0.9232,0.92078,0.91936,0.93711,0.92956,0.89406,0.91847,0.89145,0.89806,0.89646,0.88895,0.90697,0.91009,0.68897,0.66322,0.81688,0.53202,0.5395,0.57777,0.90149,0.57394,0.90581,0.91481,0.9425,0.94894,0.93838,0.95014,0.92816,0.89827,0.49936,0.7746,0.49576,0.50367,0.92816,0.92986,0.91071,0.93106,0.92484,0.4971,0.70712,0.52364,0.49706,0.52364,0.92816,0.92986,0.91071,0.93106,0.92484,0.94436,0.94027,0.93359,0.9402,0.94478,0.92702,0.90285,0.8847,0.90482,0.90819,0.92487,0.8986,0.89414,0.91131,0.7306,0.49621,0.90628,0.93411,0.39639,0.39396,0.55759
8,0.98611,0.98522,0.98293,0.97472,0.98924,0.51877,0.53329,0.94102,1.0,0.85068,0.9738,0.67213,0.56684,0.58957,0.56327,0.95497,0.55984,0.9721,0.97537,0.91448,0.95902,0.96056,0.95194,0.94784,0.89048,0.47565,0.47891,0.47104,0.46991,0.48785,0.97252,0.48839,0.48704,0.48933,0.98611,0.98522,0.98261,0.98924,0.98898,0.70418,0.76773,0.76366,0.725,0.7222,0.94302,0.94068,0.97484,0.95988,0.98657,0.98186,0.98586,0.84706,0.98616,0.50137,0.56327,0.95497,0.55984,0.9721,0.97537,0.98186,0.98586,0.97913,0.98448,0.50137,0.79857,0.69074,0.80179,0.80616,0.68155,0.95743,0.95115,0.97294,0.97655,0.97238,0.98611,0.98522,0.98261,0.98924,0.99336,0.58673,0.52135,0.59018,0.52835,0.52788,0.96688,0.98365,0.95854,0.98118,0.97825,0.86581,0.98132,0.89428,0.78641,0.49445,0.94302,0.94068,0.97484,0.95988,0.98657,0.95967,0.50014,0.76382,0.50512,0.51644,0.97582,0.96093,0.95889,0.97259,0.97709,0.50639,0.51751,0.50786,0.5301,0.54807,0.55451,0.98286,0.81442,0.49031,0.50181,0.97252,0.48785,0.48839,0.48704,0.48933,0.88701,0.95707,0.95182,0.94977,0.94789,0.86965,0.52012,0.7727,0.50525,0.79663,0.5155,0.50263,0.61123,0.95744,0.95744,0.95094,0.94109,0.973,0.97483,0.97685,0.97645,0.97106,0.97219,0.75272,0.50538,0.55072,0.50442,0.52492,0.52118,0.97076,0.97039,0.97098,0.9758,0.97415,0.97814,0.97843,0.97988,0.97883,0.97823,0.97911,0.98784,0.91593,0.94028,0.93995,0.95744,0.95094,0.94109,0.973,0.97483,0.64669,0.68172,0.82837,0.52795,0.53541,0.56327,0.95497,0.55984,0.9721,0.97537,0.98169,0.97259,0.96026,0.96749,0.98616,0.93642,0.49854,0.84798,0.49482,0.50321,0.98616,0.98745,0.98738,0.99222,0.98091,0.49609,0.7021,0.5172,0.4969,0.5172,0.98616,0.98745,0.98738,0.99222,0.98091,0.96688,0.98365,0.95854,0.98118,0.97825,0.98264,0.94302,0.93922,0.97484,0.95988,0.98657,0.95625,0.94359,0.95826,0.67529,0.49545,0.98474,0.98915,0.39288,0.39444,0.55817
9,0.81354,0.8111,0.80575,0.78771,0.86109,0.50191,0.52364,0.80113,0.85068,1.0,0.80791,0.57572,0.54111,0.54995,0.54133,0.762,0.53608,0.79019,0.79845,0.74483,0.77465,0.77603,0.76342,0.75422,0.72389,0.47027,0.47094,0.46754,0.46084,0.48321,0.79904,0.48322,0.48094,0.48235,0.81354,0.8111,0.80287,0.86109,0.84888,0.63361,0.67466,0.62696,0.66502,0.63995,0.74767,0.74714,0.8003,0.77071,0.81832,0.82094,0.82468,0.65892,0.81222,0.4933,0.54133,0.762,0.53608,0.79019,0.79845,0.82094,0.82468,0.81844,0.88518,0.4933,0.61448,0.58576,0.61959,0.62042,0.5767,0.76926,0.7592,0.78876,0.79501,0.78824,0.81354,0.8111,0.80287,0.86109,0.83906,0.54301,0.50283,0.55179,0.50827,0.51092,0.78047,0.80902,0.76818,0.80214,0.79954,0.66822,0.81656,0.69466,0.60774,0.48768,0.74767,0.74714,0.8003,0.77071,0.81832,0.77561,0.4958,0.60527,0.4972,0.5025,0.8001,0.78697,0.7899,0.81121,0.81183,0.49961,0.5011,0.50148,0.51558,0.52794,0.52613,0.82675,0.80603,0.48386,0.49453,0.79904,0.48321,0.48322,0.48094,0.48235,0.74844,0.76522,0.75888,0.76027,0.75311,0.7851,0.51089,0.64356,0.50003,0.6678,0.4948,0.48843,0.56672,0.76926,0.76926,0.75905,0.74554,0.7888,0.79356,0.7992,0.79492,0.78788,0.79491,0.60026,0.4953,0.52255,0.4936,0.51943,0.50595,0.78976,0.78426,0.78541,0.79441,0.79539,0.7968,0.79762,0.79993,0.79962,0.79828,0.81742,0.84763,0.72598,0.75543,0.74478,0.76926,0.75905,0.74554,0.7888,0.79356,0.63628,0.81126,0.88877,0.52328,0.5325,0.54133,0.762,0.53608,0.79019,0.79845,0.82433,0.81121,0.78288,0.80623,0.81222,0.74464,0.49009,0.69072,0.49077,0.49711,0.81222,0.8293,0.84124,0.83995,0.80637,0.48586,0.76379,0.48903,0.48653,0.48903,0.81222,0.8293,0.84124,0.83995,0.80637,0.78047,0.80902,0.76818,0.80214,0.79954,0.8059,0.74767,0.74579,0.8003,0.77071,0.81832,0.76945,0.75135,0.76506,0.58565,0.49511,0.84723,0.8201,0.3896,0.39386,0.53392
